# filmdec_pos_rosetta records=54799
eid,slot,bitCursor,x,y,z,sighex
1073742341,517,240,38.9073,9.1602,-0.3953,e50138a8293303b670705d1d44169000
1073742347,523,398,15.9938,-3.8029,0.2092,280d07edb5b9f475106a3001640d52a9
1073742349,525,550,5.9882,18.7749,-2.0408,9cc9e03d0c8e68ea20e46002c8224d1d
1073742350,526,677,19.5732,6.8121,-2.5025,1985c2f3de1bd1d441e9000598010084
1073742351,527,810,15.6207,-21.1565,-3.0986,fbcba017ba903b8e89f1082500115564
1073742352,528,958,2.5332,-6.6928,-2.3262,0c53705cc5a068278ec3600588554ded
1073742353,529,1145,20.1260,5.9785,-2.5193,29f19798543520a11d9fc7648ea4b748
1073742349,525,550,6.0297,18.8026,-2.0324,9cc9e03d0c8e68ea20e46002c8224d1d
1073742340,516,82,1.6349,21.2758,-2.2171,03873d3fece3d8479102a400155905a8
1073742341,517,240,38.9349,9.2019,-0.3701,650738b828a003b673b05d1e44169000
1073742347,523,398,16.0077,-3.8029,0.2092,260a87eda639f479106a400155903556
1073742349,525,556,6.0297,18.8026,-2.0324,a6932800e8a3367e7cf991e441c88064
1073742350,526,702,19.5732,6.7704,-2.5025,11258e74c2e479107a4001660040213e
1073742351,527,804,15.6207,-21.1565,-3.0986,f2e805d9f808a3c27c42094004555903
1073742352,528,952,2.5056,-6.6511,-2.3178,149c1d31681a65c3b0d80160153d7b68
1073742353,529,1139,20.1398,5.9646,-2.5193,8465a6150d45dc4267e9d923c92dd200
1073742349,525,556,6.0711,18.8165,-2.0240,a6932800e8a3367e7cf991e441c88064
1073742340,516,82,1.7179,21.3036,-2.2003,0370253beb1bde47d102a400155905a8
1073742341,517,240,38.9625,9.2436,-0.3533,e50b38d0284423b27710591f44169000
1073742347,523,398,16.0353,-3.8029,0.2092,240807ed9639f47d106a40015590355e
1073742349,525,556,6.0711,18.8165,-2.0240,a6b32800f0ac37fea8f991f441c8c005
1073742350,526,708,19.5594,6.7288,-2.5025,5e3763e883d2000b30020109f6974033
1073742351,527,841,15.6207,-21.1565,-3.0986,95b0491f12e2104a0022aac818a0e119
1073742352,528,989,2.4918,-6.6095,-2.3178,8b80d60c9d66c00af0a92bdb47d108a4
1073742353,529,1176,20.1536,5.9507,-2.5193,a86a1c81e33f0ec91f496e8c00423086
1073742349,525,556,6.0988,18.8304,-2.0240,a6b32800f0ac37fea8f991f441c8c005
1073742340,516,82,1.8008,21.3313,-2.1835,03590d37e963e4481102a30016416a59
1073742341,517,234,38.9902,9.2714,-0.3281,43ce380a7618e790220b48002ab20814
1073742347,523,367,16.0491,-3.8168,0.2092,3b5e75a010de03f6c29cfa4088352000
1073742349,525,525,6.0988,18.8304,-2.0240,79749e9f607cc90220e46002c8224b1c
1073742350,526,677,19.5594,6.6871,-2.5025,8985c2fc7b1bb20441e9000598010094
1073742351,527,810,15.6207,-21.1704,-3.0986,fb4ba000e3604a9008f1082500115564
1073742352,528,958,2.4641,-6.5678,-2.3094,0c4f70a4c5e06b4fceb36005705465ed
1073742353,529,1145,20.1674,5.9368,-2.5193,2a51949854350e40d79f67649024b746
1073742349,525,525,6.1540,18.8443,-2.0156,79749e9f607cc90220e46002c8224b1c
1073742340,516,82,1.8699,21.3452,-2.1751,0341fd33e893ea485102a400155905a9
1073742341,517,240,39.0178,9.2992,-0.3113,e51538f0271e23ae7df0552144169000
1073742347,523,398,16.0629,-3.8168,0.2092,2aa287ed7439f485106a3001640d5ea9
1073742349,525,550,6.1540,18.8443,-2.0156,c4ca003eb9cf190a20e46002c8224b1c
1073742350,526,677,19.5594,6.6454,-2.5025,4985c2fe341b921441e9400556600402
1073742351,527,816,15.6345,-21.1704,-3.0986,53eb2e80031f416247700d2111e21048
1073742352,528,983,2.4503,-6.5261,-2.3010,f03539c759b002b424288452000aac82
1073742353,529,1145,20.1813,5.9229,-2.5193,2a71939854350510bf9f476490a4b748
1073742349,525,550,6.1955,18.8721,-2.0240,c4ca003eb9cf190a20e46002c8224b1c
1073742340,516,82,1.9528,21.3730,-2.1667,032ae92fe80bee489102a400155905aa
1073742341,517,240,39.0455,9.3408,-0.2945,251b390826c243aa8190552244169000
1073742347,523,398,16.0767,-3.8168,0.2092,2d81886d61b9f489106a400155903586
1073742349,525,556,6.1955,18.8721,-2.0240,a7332800ee4538bec2f9922441c8c005
1073742350,526,708,19.5594,6.5898,-2.5025,7c36a44883d2800aacc0080527d65d00
1073742351,527,847,15.6345,-21.1843,-3.0986,0d90c3548da01a4421c420900045640c
1073742352,528,1014,2.4227,-6.4844,-2.3010,4c70dcc6006a2a4eb3600560489108a4
1073742353,529,1176,20.1951,5.9090,-2.5193,a869f7c1473e4ec922496e90004250c2
1073742349,525,556,6.2370,18.8860,-2.0240,a7332800ee4538bec2f9922441c8c005
1073742340,516,82,2.0357,21.3869,-2.1583,0313d92be7bbf048d102a400155905aa
1073742341,517,240,39.0593,9.3825,-0.2693,a5213920265403aa8530552344169000
1073742347,523,398,16.1044,-3.8168,0.2092,2ca5087d4eb9f48d106a400155903592
1073742349,525,556,6.2370,18.8860,-2.0240,a7532800ee37397ec2f9923441c88064
1073742350,526,702,19.5594,6.5481,-2.5025,11268df4c2e48d107a500155980100c4
1073742351,527,810,15.6483,-21.1843,-3.0986,facba00217287e90b40148c3f8841200
1073742352,528,977,2.4088,-6.4288,-2.2926,0d29f9d46c00ab091a21148002ab208a
1073742353,529,1139,20.1951,5.9090,-2.5193,a464a61500b1fc2fe7c1d924692dd180
1073742349,525,556,6.2784,18.8999,-2.0240,a7532800ee37397ec2f9923441c88064
1073742340,516,82,2.1048,21.4008,-2.1583,02fcc528e793f2491102a400155905aa
1073742341,517,240,39.0869,9.4242,-0.2441,e527393025aea3a688f0512444169000
1073742347,523,398,16.1182,-3.8168,0.2092,2b35888d3b39f491106a40015590359e
1073742349,525,556,6.2784,18.8999,-2.0240,a7732700eab83a3ec2f9924441c8c005
1073742350,526,708,19.5732,6.5065,-2.5025,dc35e48883d2800aacc00806a7d65d00
1073742351,527,847,15.6760,-21.1843,-3.0986,114c446c7d5ffa481fc420900045640c
1073742352,528,1014,2.3812,-6.3872,-2.2926,49710cc62069e00eb3600550491108a4
1073742353,529,1176,20.2089,5.8951,-2.5193,a807b7318b3dcec924496e8c00423087
1073742349,525,556,6.3199,18.9138,-2.0408,a7732700eab83a3ec2f9924441c8c005
1073742340,516,82,2.1739,21.4147,-2.1667,02d3ad23e77bf2495102a30016416ad9
1073742341,517,234,39.1007,9.4659,-0.2273,4ace5009b528e492a20b48002ab20817
1073742347,523,367,16.1458,-3.8168,0.2092,bb5e75a014500446939cfa4a88351800
1073742349,525,519,6.3199,18.9138,-2.0408,36a7ac95107230016411278dccc2c189
1073742350,526,646,19.5732,6.4787,-2.5109,700d692a20f4a002ab300201e9f49740
1073742351,527,785,15.6898,-21.1843,-3.0986,043781371d27fa928771082400115903
1073742352,528,952,2.3674,-6.3455,-2.2842,11dc4931881a8a93acd8015212544229
1073742353,529,1114,20.2227,5.8951,-2.5193,2a01d6d480cf5bb249525ba300108c21
1073742349,525,519,6.3752,18.9277,-2.0408,36a7ac95107230016411278dccc2c189
1073742340,516,146,2.2568,21.4147,-2.1667,02b38120e773f3499102a400155905ab
1073742341,517,304,39.1284,9.4937,-0.2106,a531395823f5a3a690b0512644169000
1073742347,523,462,16.1597,-3.8168,0.2092,249b089d11b9f499106a3001640d6ea9
1073742349,525,614,6.3752,18.9277,-2.0408,f4c9c03d964f493220e44032089446da
1073742350,526,735,19.5870,6.4370,-2.5109,61624c883d2800aacc00808a7d25d000
1073742351,527,843,15.7174,-21.1981,-3.0986,eb6c4fc6b5fda4c1bc420900045640c4
1073742352,528,1010,2.3397,-6.3038,-2.2842,5713cc6406a2a4eb3600540499108a40
1073742353,529,1172,20.2365,5.8951,-2.5193,807c9923b3d2ec926496e90004250c22
1073742349,525,614,6.4166,18.9555,-2.0408,f4c9c03d964f493220e44032089446da
1073742340,516,82,2.3259,21.4147,-2.1583,0297ed1ce773f349d102a400155905ab
1073742341,517,240,39.1422,9.5354,-0.1854,e5373970237503a694904d2744169000
1073742347,523,398,16.1873,-3.8168,0.2092,22e208acfc3a049d106a3001640d71a9
1073742349,525,550,6.4166,18.9555,-2.0408,fcc9c039914e393a20e46002c822531b
1073742350,526,677,19.6008,6.3953,-2.5109,3985831a571a727441e9400556600404
1073742351,527,816,15.7451,-21.1981,-3.0986,93e72e8006b6029e30afe5270de21048
1073742352,528,983,2.3121,-6.2621,-2.2758,80618608f1b0029c24e88452000aac82
1073742353,529,1145,20.2642,5.8812,-2.5193,2b31919854040989399e676493a4b748
1073742349,525,550,6.4581,18.9694,-2.0408,fcc9c039914e393a20e46002c822531b
1073742340,516,82,2.3950,21.4147,-2.1583,02735518e773f34a1102a400155905ab
1073742341,517,240,39.1560,9.5770,-0.1602,e53d398822e203a698b04d2844169000
1073742347,523,398,16.2011,-3.8168,0.2092,1e9388bce5ba04a1106a3001640d74aa
1073742349,525,550,6.4581,18.9694,-2.0408,04c9c039914e494220e46002c822551b
1073742350,526,677,19.6147,6.3536,-2.5109,1985831dc91a528441e9400556600405
1073742351,527,816,15.7589,-21.2120,-3.0986,13e52e80059002ae2bafdd280ce2104c
1073742352,528,995,2.2983,-6.2204,-2.2255,663f0623d8909b0029825001108a4001
1073742353,529,1164,20.2780,5.8812,-2.5193,85c92a73c6ec928496e8c00423088adf
1073742349,525,550,6.4995,18.9833,-2.0408,04c9c039914e494220e46002c822551b
1073742340,516,82,2.4503,21.4147,-2.1499,02532916e773f34a5102a30016416b09
1073742341,517,234,39.1560,9.6187,-0.1350,50ce6608f438e494a20b48002ab2081a
1073742347,523,367,16.2288,-3.8307,0.2092,bb5a75a013984446671d025288351800
1073742349,525,519,6.4995,18.9833,-2.0408,ed6734a51072300164112b8d74c2c18f
1073742350,526,646,19.6285,6.3258,-2.5109,c10d194a20f4a002ab300202c9f19740
1073742351,527,785,15.7865,-21.2259,-3.0986,027551631327ea9485f1082500115970
1073742352,528,958,2.2706,-6.1787,-2.1667,0c417184c8a0c3e9d1d36005284a4a04
1073742353,529,1130,20.3056,5.8673,-2.5193,c84c2a022054b5cf0bb24a525ba30010
1073742349,525,519,6.5410,18.9972,-2.0408,ed6734a51072300164112b8d74c2c18f
1073742340,516,82,2.5194,21.4008,-2.1415,022e6513e773f34a9102a400155905ac
1073742341,517,240,39.1698,9.6604,-0.1182,254939b0213b63aaa0f0492a44169000
1073742347,523,398,16.2426,-3.8307,0.2092,25c1086cb63a14a9106a3001640d7baa
1073742349,525,550,6.5410,18.9972,-2.0408,14c9e03a244e795220e46002c822591a
1073742350,526,677,19.6423,6.2842,-2.5109,b98583213b1a32a441e9400556600406
1073742351,527,816,15.8142,-21.2398,-3.0986,13e12e8003c4a2d620afcd2a0ae21048
1073742352,528,983,2.2568,-6.1371,-2.1163,b0618788c9b0029025488452000aac82
1073742353,529,1145,20.3333,5.8673,-2.5193,2c118f985403f729759de7649524b746
1073742349,525,550,6.5963,19.0110,-2.0324,14c9e03a244e795220e46002c822591a
1073742340,516,82,2.5885,21.3869,-2.1331,02098d11e773f44ad102a400155905ac
1073742341,517,240,39.1698,9.7021,-0.0930,254f39c8209603aaa530492b44169000
1073742347,523,398,16.2702,-3.8307,0.2092,2730884c9dba14ad106a3001640d7eaa
1073742349,525,550,6.5963,19.0110,-2.0324,1cc9e03a244e895a20e48002ab20896c
1073742350,526,683,19.6561,6.2425,-2.5109,6a66160c8984686df1ffa56883d2800a
1073742351,527,847,15.8418,-21.2537,-3.0986,06d185ec359f8a5615c420900045640c
1073742352,528,1014,2.2430,-6.0815,-2.0659,3e71bcca20c23411636005184ad108a4
1073742353,529,1176,20.3747,5.8534,-2.5193,a809de829b3b8ec92b496e8c00423089
1073742349,525,550,6.6377,19.0249,-2.0324,1cc9e03a244e895a20e48002ab20896c
1073742340,516,82,2.6438,21.3730,-2.1247,01e4a110e77bf44b1102a400155905ac
1073742341,517,240,39.1698,9.7438,-0.0678,255539e01ff0a3aaa990452c44169000
1073742347,523,398,16.2840,-3.8307,0.2092,260a883c843a24b1106a201903606a89
1073742349,525,544,6.6377,19.0249,-2.0324,32792c441c90005564112f8d3cc2c197
1073742350,526,646,19.6699,6.2147,-2.5109,818ccdbe3ff4b1107a500155980101c4
1073742351,527,810,15.8695,-21.2676,-3.0986,f6cba0008c18bf8533ef4b0278841200
1073742352,528,977,2.2154,-6.0398,-2.0156,0d8992266c00a2096221148002ab208b
1073742353,529,1139,20.4024,5.8534,-2.5193,1c63e61501507c506765d925892dd180
1073742349,525,544,6.6792,19.0388,-2.0324,32792c441c90005564112f8d3cc2c197
1073742340,516,82,2.6991,21.3591,-2.1247,01bff50fe783f44b5102a30016416b09
1073742341,517,234,39.1698,9.7854,-0.0426,56ce7e082eb0e696a20b48002ab2081d
1073742347,523,367,16.2979,-3.8307,0.2092,bb5a75a016774416351d1a5a88351800
1073742349,525,519,6.6792,19.0388,-2.0324,12274cb510724001559044c234930b06
1073742350,526,652,19.6976,6.1869,-2.5109,617832f6f6ffd2d441e9400556600407
1073742351,527,816,15.8971,-21.2954,-3.0986,93d72e80010a62fa0ecfb52d08e21048
1073742352,528,983,2.2015,-5.9981,-1.9736,b036258889b0028425a88452000aac82
1073742353,529,1145,20.4162,5.8534,-2.5193,2cb18f985404dce1159d776496a4b746
1073742349,525,519,6.7207,19.0527,-2.0324,12274cb510724001559044c234930b06
1073742340,516,82,2.7682,21.3452,-2.1247,01969d0fe78bf54b9102a400155905ac
1073742341,517,240,39.1698,9.8271,-0.0175,25613a081e4a03b6b270412e44169000
1073742347,523,398,16.3255,-3.8307,0.2092,313d07fc4f3a54b9106a20190361ea8d
1073742349,525,544,6.7207,19.0527,-2.0324,32792e441c9000556411328d14c2a19a
1073742350,526,646,19.7114,6.1452,-2.5109,aa0cadbcbff4b9107a500155980101f4
1073742351,527,810,15.9247,-21.3232,-3.0986,f54ba0002270be83abed4b8238841200
1073742352,528,977,2.1739,-5.9564,-1.9316,0d89321c6c00a0097221148002ab208b
1073742353,529,1139,20.4438,5.8534,-2.5193,3463e6150137383ce755d925c92dd180
1073742349,525,544,6.7621,19.0666,-2.0324,32792e441c9000556411328d14c2a19a
1073742340,516,82,2.8234,21.3174,-2.1247,0171c90ee793f54bd102a400155905ab
1073742341,517,240,39.1698,9.8688,-0.0007,e5673a201db703b6b710412f44169000
1073742347,523,398,16.3393,-3.8307,0.2092,321987fc33ba74bd106a20190362ea8f
1073742349,525,544,6.7621,19.0666,-2.0324,32792f441c9000556411338d04c2a19d
1073742350,526,646,19.7390,6.1174,-2.5193,890c8dbbbfe4bd107a50015598010214
1073742351,527,810,15.9386,-21.3371,-3.0986,f44ba01a1d88bb83a3ec4bc1f8841200
1073742352,528,977,2.1601,-5.9148,-1.8896,0d8902186c009f097a21148002ab208b
1073742353,529,1139,20.4577,5.8534,-2.5193,3c63e61501373833e74dd925e92dd180
1073742349,525,544,6.8174,19.0805,-2.0324,32792f441c9000556411338d04c2a19d
1073742340,516,146,2.8787,21.2897,-2.1247,0168e105e7abf54c1102a30016416ae9
1073742341,517,298,39.1560,9.9105,0.0245,5b4e8e07a4e0ea98220b48002ab2081f
1073742347,523,431,16.3531,-3.8307,0.2092,bb5a75a0177883fe0b9d4a6088351800
1073742349,525,583,6.8174,19.0805,-2.0324,1227c4c110724001559044d633d30a86
1073742350,526,716,19.7529,6.0896,-2.5193,81a031f6eaff930441e9000598010224
1073742351,527,874,15.9662,-21.3649,-3.0986,f34ba01a0690bb980371082400115903
1073742352,528,1016,2.1324,-5.8731,-1.8477,0ddc8d33481b11b428d8013c13044229
1073742353,529,1178,20.4715,5.8534,-2.5193,2a026e7053ce8bb24c125ba300108c22
1073742349,525,583,6.8727,19.1083,-2.0324,1227c4c110724001559044d633d30a86
1073742340,516,82,2.9340,21.2619,-2.1163,015b1900e7c3f64c5102a400155905ab
1073742341,517,240,39.1422,9.9522,0.0497,65733a501cb5c3bac070313144169000
1073742347,523,398,16.3808,-3.8307,0.2092,399087dbfa3ac4c5106a3001640d92aa
1073742349,525,550,6.8727,19.1083,-2.0324,54c9e03c26cf598a20e48002ab2089bc
1073742350,526,683,19.7805,6.0619,-2.5193,6726150d211c62edcdff262883d2000b
1073742351,527,841,15.9800,-21.3927,-3.0986,0be1753106e210480022b2061ab92a66
1073742352,528,983,2.1186,-5.8314,-1.8141,d03622a839b0027426288452000aac82
1073742353,529,1145,20.4853,5.8534,-2.5193,2d118f985404dce07b9d076498a4b748
1073742349,525,550,6.9141,19.1222,-2.0324,54c9e03c26cf598a20e48002ab2089bc
1073742340,516,82,2.9755,21.2480,-2.1079,0148b8fae7ebf74c9102a30016416ac9
1073742341,517,234,39.1284,9.9938,0.0749,5e4e9a075ff8ec99220b48002ab20820
1073742347,523,367,16.3946,-3.8168,0.2092,bb5e75a01aea83e5ee5d7a6488351800
1073742349,525,519,6.9141,19.1222,-2.0324,ed672cc910724001559044e233730a86
1073742350,526,652,19.8081,6.0341,-2.5193,98983136e2ff932441e9000598010254
1073742351,527,810,16.0077,-21.4205,-3.0986,f14ba0197828ba9902f1082400115903
1073742352,528,952,2.0910,-5.7758,-1.7805,0d1c9b33881b5a7414d8013813244229
1073742353,529,1114,20.4853,5.8534,-2.5193,2a0269d827ce73b24c925ba400109430
1073742349,525,519,6.9556,19.1361,-2.0324,ed672cc910724001559044e233730a86
1073742340,516,1400,3.0307,21.2202,-2.1079,1f2bbf323804d973cfa04fe133466910
1073742341,517,1572,39.1146,10.0355,0.1001,f3a781c5a138ec530293344169000556
1073742347,523,1730,16.4084,-3.8168,0.2092,807abbe3b24cd106a3001640d98aa64c
1073742349,525,1882,6.9556,19.1361,-2.0324,9e039dace699a20e48002ab2089d4666
1073742350,526,2015,19.8220,6.0202,-2.5193,61500080262edb9fea66883d2000b300
1073742351,527,2173,16.0215,-21.4482,-3.0986,204c9e097403213d1733304e21048002
1073742352,528,2315,2.0772,-5.7341,-1.7469,6b44819b0026c26688452000aac822d3
1073742353,529,2477,20.4991,5.8534,-2.5193,18f985404d3b0159cd76499a4b746002
1073742349,525,1882,6.9971,19.1500,-2.0324,9e039dace699a20e48002ab2089d4666
1073742340,516,1066,3.0722,21.1924,-2.0995,ef4c8e012874ece843f84d1102a40015
1073742341,517,1224,39.1007,10.0772,0.1169,fe2396ca101d34441690005564104376
1073742347,523,1382,16.4222,-3.8029,0.2092,c4eb403b00077b9ebb54d1106a300164
1073742349,525,1534,6.9971,19.1500,-2.0324,0d9baa6cca0039dace79a220e48002ab
1073742350,526,1667,19.8496,5.9924,-2.5193,b2606dadfea68883d2000b300204c9de
1073742351,527,1825,16.0353,-21.4760,-3.0986,974031c121733404e210480022b20618
1073742352,528,1967,2.0633,-5.6925,-1.7133,b94e679036b3a809b002682688845182
1073742349,525,1534,7.0385,19.1639,-2.0240,0d9baa6cca0039dace79a220e48002ab
1073742340,516,1066,3.1137,21.1785,-2.0995,ee4c9000fb3ce2e873f94d5102a40015
1073742341,517,1224,39.0869,10.1050,0.1337,8e93d6d40ffd35441690005564104476
1073742347,523,1382,16.4361,-3.8029,0.2092,cceb4044c3074b7f3b94d5106a300164
1073742349,525,1534,7.0385,19.1639,-2.0240,0d9eaa74ca0039dace99aa20e48002ab
1073742350,526,1667,19.8772,5.9646,-2.5193,445f6da1fea6a883d2000b300204e9db
1073742351,527,1825,16.0353,-21.5038,-3.0986,974031dcb1793503e2104a0022aac818
1073742352,528,1973,2.0357,-5.6508,-1.6798,60e5699f00dacc1fe6c00990a8cbdb4d
1073742349,525,1534,7.0800,19.1778,-2.0240,0d9eaa74ca0039dace99aa20e48002ab
1073742340,516,1754,3.1551,21.1507,-2.0911,9400d680e1e8a3fa4d9102a400155905
1073742341,517,1912,39.0593,10.1606,0.1588,a9a5913ab81a0de3dad92fed36441690
1073742347,523,2070,16.4499,-3.7890,0.2092,403f05070b5e3bd4d9106a3001640da2
1073742349,525,2222,7.0800,19.1778,-2.0240,aa7cca0039914eb9b220e48002ab208a
1073742350,526,2355,19.9049,5.9507,-2.5193,0c656615008af05eed95fea6c883d200
1073742351,527,2513,16.0491,-21.5455,-3.0986,311bc177360222104a0022aac8185ee5
1073742352,528,2661,2.0219,-5.6091,-1.6546,a99fc0db5c9fc6c00980a8c3db4d9108
1073742349,525,2222,7.1353,19.1917,-2.0240,aa7cca0039914eb9b220e48002ab208a
1073742340,516,1462,3.1828,21.1229,-2.0743,87aeccc9600e428e1e8d3fc4dd102a40
1073742341,517,1620,39.0316,10.2023,0.1840,8196883d6de4fd937441690005564104
1073742347,523,1778,16.4637,-3.7890,0.2092,676d4eb404fabc73b3cbc04dd106a300
1073742349,525,1930,7.1353,19.1917,-2.0240,8fe4ec9ba20e48002ab208a1c6526150
1073742350,526,2063,19.9463,5.9368,-2.5193,0ab185eed89fea6e883d2000b3002050
1073742351,527,2221,16.0629,-21.5733,-3.0986,9d79740311bc177370222104a0022aac
1073742352,528,2369,2.0081,-5.5535,-1.6294,99f86c00970a8abdb4dd108a2559ce53
1073742349,525,1930,7.1767,19.2056,-2.0240,8fe4ec9ba20e48002ab208a1c6526150
1073742340,516,1462,3.2242,21.1090,-2.0659,8aaebcc9800e870e1e8fbfd4e1102a40
1073742341,517,1620,39.0040,10.2300,0.2008,0184283d6e38fc138441690005564104
1073742347,523,1778,16.4775,-3.7751,0.2092,776dceb40a39186fb1abc44e1106a300
1073742349,525,1930,7.1767,19.2056,-2.0240,8210eb9c220e48002ab208a2c64e6150
1073742350,526,2063,19.9740,5.9229,-2.5193,0cd8e606d7dfea70883d2000b3002052
1073742351,527,2221,16.0629,-21.6011,-3.0986,9d4974030e4a177380222104a0022aac
1073742352,528,2369,1.9804,-5.5118,-1.6042,d1f46c00960a87bdb4e1108a2559ce4b
1073742349,525,1930,7.2182,19.2195,-2.0240,8210eb9c220e48002ab208a2c64e6150
1073742340,516,874,3.2657,21.0812,-2.0576,eacc9a00f164e1e923fe4e5102a30016
1073742341,517,1026,38.9764,10.2717,0.2260,60f69ca20b48002ab20823bb7275904d
1073742347,523,1159,16.4913,-3.7612,0.2092,0c236d7c5e427288351800b206d6554a
1073742349,525,1311,7.2182,19.2195,-2.0240,6500190cc79ce5107240015590451e32
1073742350,526,1444,20.0016,5.9090,-2.5193,530a8072432ef6b8ff539441e8c06600
1073742351,527,1596,16.0767,-21.6428,-3.0986,40a53a52e81390222104a0022aac8185
1073742352,528,1713,1.9666,-5.4702,-1.5790,6e639a200dda09f06c00950a7ebdb4e5
1073742349,525,1311,7.2735,19.2333,-2.0240,6500190cc79ce5107240015590451e32
1073742340,516,82,3.2933,21.0535,-2.0492,00fad4dfe93bff4e9102a400155905a7
1073742341,517,240,38.9487,10.3134,0.2512,65a53b0854bac3d2ee4f993a44169000
1073742347,523,398,16.4913,-3.7473,0.2008,98a8c6cad6bcc4e9106a3001640db0aa
1073742349,525,550,7.2735,19.2333,-2.0240,9cca0032630ee9d220e48002ab208a54
1073742350,526,683,20.0292,5.8951,-2.5193,64a61500fdca5ded65fea74883d180cc
1073742351,527,835,16.0767,-21.6705,-3.0986,44420940045559030a9ccf34581c0f93
1073742352,528,952,1.9528,-5.4285,-1.5538,0a9ccf34581c0f93dcd8012814ea7b69
1073742349,525,550,7.3287,19.2472,-2.0240,9cca0032630ee9d220e48002ab208a54
1073742340,516,478,3.3348,21.0396,-2.0492,c9c00f63ce1e94c004ed102a40015590
1073742341,517,636,38.9073,10.3412,0.2680,5a6e5a93b18535ce3cef3cf813b44169
1073742347,523,794,16.5052,-3.7334,0.2008,b209e1d469ab43cf4ed106a3001640db
1073742349,525,946,7.3287,19.2472,-2.0240,3aa9cca002ca54ef9da20e48002ab208
1073742350,526,1079,20.0707,5.8951,-2.5193,a6464a6150137385d6d59fe276883d18
1073742351,527,1231,16.0767,-21.6983,-3.0986,76044420940045559030a1cd534681c3
1073742352,528,1348,1.9390,-5.3729,-1.5286,403d4d8012614d77b69da21144ab39c9
1073742349,525,946,7.3702,19.2472,-2.0240,3aa9cca002ca54ef9da20e48002ab208
1073742340,516,82,3.3762,21.0118,-2.0408,00fad4e1e95c004f1102a400155905a6
1073742341,517,240,38.8796,10.3690,0.2848,25ad3b28521163c2f96f6d3c44169000
1073742347,523,398,16.5190,-3.7195,0.2008,9dd3c6ba963d34f1106a3001640db8aa
1073742349,525,550,7.3702,19.2472,-2.0240,9cca00297ccfb9e220e48002ab208a74
1073742350,526,683,20.0983,5.8951,-2.5193,64a61501507c5ded4dfe278883d180cc
1073742351,527,835,16.0906,-21.7400,-3.0986,444209400455590309dcdb34781c4613
1073742352,528,952,1.9113,-5.3312,-1.5118,09dcdb34781c4613d0d8012414c27b69
1073742349,525,550,7.4393,19.2472,-2.0240,9cca00297ccfb9e220e48002ab208a74
1073742340,516,82,3.4039,20.9840,-2.0324,00fab8e1e96c014f5102a400155905a5
1073742341,517,240,38.8382,10.3968,0.3016,25b13b38510f93c2fe2f5d3d44169000
1073742347,523,398,16.5190,-3.7056,0.2008,a2b546ea93bd34f5106a3001640dbbaa
1073742349,525,550,7.4393,19.2472,-2.0240,9cca00280c8f49ea20e48002ab208a84
1073742350,526,683,20.1260,5.8951,-2.5193,64a6150179d456ed41fe27a883d180cc
1073742351,527,835,16.0906,-21.7678,-3.0986,4442094004555903099ce134881c6a83
1073742352,528,952,1.8975,-5.2895,-1.4951,099ce134881c6a83ccd8012214ae7b69
1073742349,525,550,7.4808,19.2472,-2.0240,9cca00280c8f49ea20e48002ab208a84
1073742340,516,82,3.4453,20.9701,-2.0240,00ff04e1e974014f9102a400155905a4
1073742341,517,240,38.7829,10.4246,0.3184,65b53b48508eb3caff2f593e44169000
1073742347,523,398,16.5328,-3.6917,0.2008,98f2470a91bd34f9106a4001559036fe
1073742349,525,556,7.4808,19.2472,-2.0240,aa53280098283e3ec0f993e441c90005
1073742350,526,714,20.1536,5.8951,-2.5193,41c4a9da63fc4f9107a301980102b4e3
1073742351,527,866,16.1044,-21.7956,-3.0986,4ba04f808884128008aab20612b9d269
1073742352,528,983,1.8837,-5.2479,-1.4783,30391de791b002402930f6d3e496e900
1073742349,525,556,7.5360,19.2333,-2.0240,aa53280098283e3ec0f993e441c90005
1073742340,516,82,3.4868,20.9423,-2.0240,00f104e1e97c024fd102a300164168e9
1073742341,517,234,38.7414,10.4524,0.3352,6dced6146d54f39fa20b46002c82096e
1073742347,523,361,16.5466,-3.6778,0.2008,e29d64129da8f73f441a8c00590370ea
1073742349,525,488,7.5360,19.2333,-2.0240,a53280091443c67e88392000aac822a9
1073742350,526,621,20.1813,5.8951,-2.5193,1939854071fb94fb487f89fa20f46033
1073742351,527,773,16.1044,-21.8373,-3.0986,1110825001155640c2473bcd28072cd8
1073742352,528,890,1.8699,-5.1923,-1.4615,c2473bcd28072cd8f136004785209eda
1073742353,529,1077,20.4991,5.8534,-2.5193,d318f98540b42584f9d77649fa4b7480
1073742349,525,488,7.5913,19.2333,-2.0240,a53280091443c67e88392000aac822a9
1073742340,516,82,3.5144,20.9145,-2.0324,00de6ce3e97c02501102a400155905a2
1073742341,517,240,38.7000,10.4662,0.3519,e5bb3b605032a3c6ffef594044168c00
1073742347,523,392,16.5466,-3.6639,0.2008,cbd1fe8088352000aac81b8d55199400
1073742349,525,525,7.5913,19.2333,-2.0240,480f1dff5d7cca0220e48002ab208ab4
1073742350,526,683,20.2089,5.9090,-2.5193,65261501f82c52ed11fe280883d180cc
1073742351,527,835,16.1044,-21.8651,-3.0986,444209400455590308dcf534b01cd7d3
1073742352,528,952,1.8561,-5.1506,-1.4531,08dcf534b01cd7d3c0d8011c146c7b6a
1073742353,529,1139,20.4991,5.8534,-2.5193,4464261502bbea1d67c5d928092dd200
