col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms,dir_sortante_cos,dir_sortante_sin,dir_sortante_n,dir_entrante_cos,dir_entrante_sin,dir_entrante_n,kills_ponderes,morts_ponderees,kills_rang_connu,morts_rang_connu,kills_tueur_fort,morts_tueur_fort
-9,-24,-4.250,-11.750,0,0,0.000,0.000,0,1,1,1200.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-23,-4.250,-11.250,0,1,0.000,0.000,1,0,1,0.000,0.000,0.000,0.000,0,-0.736,0.677,1,0.000,1.500,0,1,0,1
-9,-21,-4.250,-10.250,1,0,6.222,0.009,1,0,1,0.000,0.000,0.324,-0.946,1,0.000,0.000,0,1.414,0.000,1,0,1,0
-9,-20,-4.250,-9.750,0,0,0.000,0.000,0,1,1,0.000,300.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-19,-4.250,-9.250,0,1,0.000,0.000,1,0,1,0.000,0.000,0.000,0.000,0,-0.846,-0.533,1,0.000,1.000,0,0,0,0
-9,-18,-4.250,-8.750,1,0,12.571,1.124,1,1,2,0.000,200.000,-0.649,-0.761,1,0.000,0.000,0,1.000,0.000,0,0,0,0
-9,-17,-4.250,-8.250,0,1,0.000,0.000,1,1,2,600.000,100.000,0.000,0.000,0,-0.942,0.336,1,0.000,1.000,0,0,0,0
-9,-16,-4.250,-7.750,0,0,0.000,0.000,0,1,1,100.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-15,-4.250,-7.250,1,0,5.280,-1.197,1,1,2,0.000,1500.000,-0.999,0.033,1,0.000,0.000,0,1.276,0.000,1,0,1,0
-9,-14,-4.250,-6.750,0,0,0.000,0.000,0,1,1,200.000,200.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-13,-4.250,-6.250,0,0,0.000,0.000,0,1,1,300.000,400.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-12,-4.250,-5.750,0,0,0.000,0.000,0,1,1,300.000,100.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-11,-4.250,-5.250,0,0,0.000,0.000,0,1,1,400.000,100.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-10,-4.250,-4.750,1,0,8.224,-1.442,1,0,1,0.000,0.000,0.685,-0.728,1,0.000,0.000,0,1.000,0.000,0,0,0,0
-9,-9,-4.250,-4.250,0,1,0.000,0.000,1,1,2,0.000,300.000,0.000,0.000,0,0.908,-0.420,1,0.000,1.000,0,0,0,0
-9,-8,-4.250,-3.750,1,0,2.164,-0.091,1,1,2,0.000,300.000,0.659,-0.752,1,0.000,0.000,0,1.000,0.000,0,0,0,0
-9,-7,-4.250,-3.250,1,0,6.271,-1.106,1,0,1,0.000,0.000,-0.383,-0.924,1,0.000,0.000,0,0.591,0.000,1,0,0,0
-9,-5,-4.250,-2.250,1,1,5.000,0.000,2,0,2,0.000,0.000,-0.948,-0.318,1,-0.419,-0.908,1,1.000,1.500,0,1,0,1
-9,-3,-4.250,-1.250,0,0,0.000,0.000,0,1,1,0.000,100.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-9,-2,-4.250,-0.750,0,0,0.000,0.000,0,1,1,0.000,100.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-73,-3.750,-36.250,0,0,0.000,0.000,0,1,1,0.000,100.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-72,-3.750,-35.750,2,0,10.497,-0.009,2,1,3,0.000,300.000,1.313,1.496,2,0.000,0.000,0,2.000,0.000,0,0,0,0
-8,-71,-3.750,-35.250,0,1,0.000,0.000,1,1,2,200.000,0.000,0.000,0.000,0,-0.956,0.292,1,0.000,1.000,0,0,0,0
-8,-70,-3.750,-34.750,1,0,7.158,2.521,1,1,2,0.000,200.000,0.119,0.993,1,0.000,0.000,0,0.591,0.000,1,0,0,0
-8,-69,-3.750,-34.250,0,1,0.000,0.000,1,0,1,0.000,0.000,0.000,0.000,0,0.460,0.888,1,0.000,1.000,0,0,0,0
-8,-68,-3.750,-33.750,0,1,0.000,0.000,1,0,1,0.000,0.000,0.000,0.000,0,0.780,-0.626,1,0.000,1.476,0,1,0,1
-8,-67,-3.750,-33.250,1,0,0.229,0.181,1,1,2,600.000,1500.000,0.199,0.980,1,0.000,0.000,0,1.500,0.000,1,0,1,0
-8,-66,-3.750,-32.750,0,1,0.000,0.000,1,1,2,500.000,300.000,0.000,0.000,0,0.154,-0.988,1,0.000,1.500,0,1,0,1
-8,-65,-3.750,-32.250,2,0,12.965,0.934,1,1,2,1700.000,400.000,-1.006,0.665,2,0.000,0.000,0,2.242,0.000,2,0,1,0
-8,-64,-3.750,-31.750,0,1,0.000,0.000,1,1,2,2100.000,500.000,0.000,0.000,0,-0.207,0.978,1,0.000,1.500,0,1,0,1
-8,-63,-3.750,-31.250,0,2,0.000,0.000,2,1,3,1500.000,0.000,0.000,0.000,0,-0.915,0.642,2,0.000,2.500,0,1,0,1
-8,-62,-3.750,-30.750,2,0,11.083,1.306,2,1,3,500.000,0.000,0.968,1.249,2,0.000,0.000,0,2.500,0.000,1,0,1,0
-8,-61,-3.750,-30.250,3,2,12.493,0.517,2,0,2,0.000,0.000,-0.927,2.002,3,-1.099,0.998,2,2.650,2.947,1,2,0,2
-8,-60,-3.750,-29.750,1,1,14.555,-0.073,2,1,3,100.000,0.000,-0.071,0.997,1,-0.116,0.993,1,1.406,1.000,1,0,1,0
-8,-59,-3.750,-29.250,1,1,15.983,-0.054,1,1,2,200.000,700.000,0.003,1.000,1,-0.297,-0.955,1,1.000,1.000,0,0,0,0
-8,-58,-3.750,-28.750,0,0,0.000,0.000,0,1,1,300.000,600.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-57,-3.750,-28.250,2,5,5.756,0.122,6,1,7,900.000,1200.000,-0.046,0.433,2,1.556,0.075,5,2.500,5.909,1,2,1,2
-8,-56,-3.750,-27.750,1,4,3.854,0.036,5,1,6,1700.000,1100.000,-0.998,0.064,1,-2.012,-0.100,4,1.000,4.276,0,1,0,1
-8,-55,-3.750,-27.250,1,7,2.780,-0.635,8,1,9,1100.000,1100.000,-0.998,0.058,1,-2.517,0.781,7,1.500,8.367,1,3,1,3
-8,-54,-3.750,-26.750,0,2,0.000,0.000,2,1,3,200.000,100.000,0.000,0.000,0,-0.145,0.022,2,0.000,2.363,0,2,0,1
-8,-53,-3.750,-26.250,1,1,0.286,0.118,1,1,2,2200.000,0.000,0.762,0.647,1,0.459,-0.888,1,1.235,1.235,1,1,1,1
-8,-52,-3.750,-25.750,0,0,0.000,0.000,0,1,1,800.000,300.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-51,-3.750,-25.250,2,1,4.479,-0.934,1,1,2,300.000,0.000,-0.906,1.766,2,-0.608,-0.794,1,2.870,1.370,2,1,2,1
-8,-50,-3.750,-24.750,0,4,0.000,0.000,3,1,4,200.000,0.000,0.000,0.000,0,-1.332,2.250,4,0.000,5.326,0,3,0,3
-8,-49,-3.750,-24.250,0,0,0.000,0.000,0,1,1,200.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-48,-3.750,-23.750,0,0,0.000,0.000,0,1,1,500.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-47,-3.750,-23.250,0,1,0.000,0.000,1,1,2,200.000,0.000,0.000,0.000,0,0.888,0.460,1,0.000,1.500,0,1,0,1
-8,-46,-3.750,-22.750,1,1,8.607,-0.045,2,1,3,600.000,100.000,0.017,-1.000,1,-0.973,-0.230,1,1.500,1.007,1,1,1,0
-8,-45,-3.750,-22.250,0,0,0.000,0.000,0,1,1,900.000,200.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
-8,-44,-3.750,-21.750,2,0,7.408,-0.499,2,1,3,1800.000,200.000,-1.864,-0.033,2,0.000,0.000,0,2.475,0.000,2,0,1,0
-8,-43,-3.750,-21.250,0,0,0.000,0.000,0,1,1,2100.000,300.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
