chunk	packet	t_us	slot	mask	state	round	rt_a	rt_b	rt_qa	rt_qb	rt_tail	sd_a	sd_b	sd_c	grace_a	grace_b	grace_c	cond
16	2198	2012492779	5312	i5			12036.164	18131.566	21911	33007	17							
16	2208	2012576461	5312	i5			12036.164	18131.566	21911	33007	16							
16	2230	2012759943	5312	i5			14571.336	27131.840	26526	49391	11							
16	2316	2013476959	5312	i5			14571.336	27131.840	26526	49391	10							
16	2388	2014077832	5312	i4		5												
16	2398	2014161242	5312	i4		5												
17	10	2014245239	5312	i4		5												
17	18	2014311599	5312	i5			12036.164	131.565	21911	240	13							
17	40	2014494609	5312	i4		5												
17	50	2014578007	5312	i4		5												
17	56	2014628346	5312	i5			14571.336	27132.389	26526	49392	8							
17	178	2015647265	5312	i6								518	28513	20				
17	178	2015647265	5312	i4|i17|i41		0												
17	180	2015663800	5312	i5			27315.316	15581.560	49725	28365	20							
17	186	2015713554	5312	i5			317.240	29088.564	578	52953	21							
17	1692	2028275546	5312	i5			12036.164	18133.213	21911	33010	21							
17	1694	2028292276	5312	i4		5												
17	1702	2028358893	5312	i5			12036.164	18133.213	21911	33010	25							
17	1712	2028443594	5312	i5			12036.164	18133.213	21911	33010	28							
17	1722	2028526084	5312	i5			12036.164	18133.213	21911	33010	29							
17	1732	2028609298	5312	i5			12036.164	18133.213	21911	33010	28							
17	1742	2028692494	5312	i5			12036.164	18133.213	21911	33010	25							
17	1752	2028776089	5312	i5			12036.164	18133.213	21911	33010	20							
17	1772	2028943075	5312	i5			12036.164	18133.213	21911	33010	5							
17	1782	2029026296	5312	i5			12036.164	18132.664	21911	33009	30							
17	1792	2029110025	5312	i5			12036.164	18132.664	21911	33009	25							
17	1802	2029193820	5312	i5			12036.164	18132.664	21911	33009	21							
17	1812	2029276692	5312	i5			12036.164	18132.664	21911	33009	17							
17	1832	2029443452	5312	i5			12036.164	18132.664	21911	33009	9							
17	1842	2029526826	5312	i5			12036.164	18132.664	21911	33009	5							
17	1854	2029626724	5312	i5			12036.164	18132.664	21911	33009	1							
17	2022	2031027735	5312	i5			14571.336	27132.389	26526	49392	26							
17	2024	2031044427	5312	i5			12036.164	131.565	21911	240	27							
17	2378	2033997842	5312	i5			12036.164	134.312	21911	245	19							
18	28	2034397982	5312	i4		5												
18	30	2034414616	5312	i4		5												
18	32	2034431309	5312	i4		5												
18	38	2034481818	5312	i4		5												
18	40	2034498106	5312	i4		5												
18	44	2034531508	5312	i4		5												
18	50	2034581441	5312	i4		5												
18	54	2034614629	5312	i4		5												
18	80	2034831837	5312	i4		5												
18	88	2034898250	5312	i4		5												
18	90	2034915157	5312	i4		5												
18	92	2034931622	5312	i4		5												
18	94	2034948270	5312	i4		5												
18	98	2034981924	5312	i4		5												
18	100	2034998716	5312	i4		5												
18	104	2035031913	5312	i4		5												
18	126	2035216142	5312	i4		5												
18	130	2035249686	5312	i4		5												
18	136	2035300283	5312	i4		5												
18	138	2035316069	5312	i4		5												
18	142	2035349388	5312	i4		5												
18	146	2035383075	5312	i4		5												
18	154	2035449015	5312	i4		5												
18	158	2035482322	5312	i4		5												
18	580	2039003293	5312	i5			12036.713	9128.543	21912	16618	25							
18	606	2039220462	5312	i5			12036.713	9129.093	21912	16619	5							
18	632	2039436913	5312	i5			12036.713	9129.093	21912	16619	5							
18	662	2039687285	5312	i5			12036.713	9129.093	21912	16619	8							
18	682	2039854236	5312	i5			12036.713	9129.093	21912	16619	5							
18	770	2040588728	5312	i5			14357.097	18129.369	26136	33003	5							
18	774	2040622693	5312	i4		5												
18	794	2040788646	182	i8														761
18	796	2040805334	182	i8														765
18	806	2040888335	5312	i5			12036.713	9128.543	21912	16618	31							
18	826	2041055424	5312	i5			12036.713	9128.543	21912	16618	22							
18	850	2041258793	5312	i5			12036.713	9128.543	21912	16618	13							
18	870	2041422486	5312	i5			12036.713	9128.543	21912	16618	11							
18	894	2041622444	5312	i5			12036.713	9128.543	21912	16618	9							
18	948	2042073033	5312	i5			12036.164	127.720	21911	233	29							
18	1140	2043674135	5312	i5			12036.164	127.720	21911	233	5							
18	1196	2044141892	5312	i5			12036.164	27131.840	21911	49391	27							
18	1274	2044793007	5312	i5			12036.713	9127.994	21912	16617	3							
18	1370	2045593289	5312	i5			12036.713	9127.994	21912	16617	5							
18	1378	2045659745	5312	i4		5												
18	1380	2045676486	5312	i4		5												
18	1386	2045726358	5312	i4		5												
18	1390	2045759798	5312	i5|i21|i25|i33			511.704	35005.430	932	63724	23							
18	1392	2045776512	5312	i4		5												
18	1396	2045809811	5312	i4		5												
18	1418	2045993588	5312	i5|i21|i25|i33			512.253	5757.836	933	10482	7							
18	1424	2046043371	5312	i4		5												
18	1452	2046277601	5312	i5			12036.164	127.720	21911	233	11							
18	1518	2046827301	5312	i5			14357.097	18128.270	26136	33001	19							
18	1554	2047127609	5312	i5			12036.713	9127.994	21912	16617	11							
18	1576	2047310869	5312	i5			12036.713	9127.994	21912	16617	11							
18	1600	2047510884	5312	i5			12036.713	9127.994	21912	16617	8							
18	1660	2048011536	5312	i5			12036.713	9127.994	21912	16617	18							
18	1686	2048228391	5312	i5			12036.713	9127.994	21912	16617	15							
18	1708	2048412110	5312	i5			12036.713	9127.994	21912	16617	2							
18	1734	2048628820	5312	i5			12036.713	9127.444	21912	16616	28							
18	1756	2048812112	5312	i5			12036.713	9127.444	21912	16616	22							
18	1776	2048979223	5312	i5			12036.713	9127.444	21912	16616	26							
18	1802	2049196038	5312	i5			12036.713	9127.994	21912	16617	1							
19	18	2054319942	5312	i5			14571.336	27126.346	26526	49381	30							
19	166	2055553201	5312	i5			12036.164	18134.861	21911	33013	13							
19	176	2055636581	5312	i5			12036.164	18134.861	21911	33013	9							
19	186	2055720170	5312	i5			12036.164	18134.861	21911	33013	7							
19	196	2055803757	5312	i5			12036.164	18134.861	21911	33013	10							
19	206	2055886873	5312	i5			12036.164	18134.861	21911	33013	14							
19	216	2055970182	5312	i5			12036.164	18134.861	21911	33013	19							
19	236	2056136950	5312	i5			12036.164	18134.861	21911	33013	31							
19	246	2056221010	5312	i5			12036.164	18135.410	21911	33014	0							
19	256	2056303371	5312	i5			12036.164	18134.861	21911	33013	30							
19	266	2056387329	5312	i5			12036.164	18134.861	21911	33013	26							
19	276	2056470423	5312	i5			12036.164	18134.861	21911	33013	20							
19	286	2056554193	5312	i5			12036.164	18134.861	21911	33013	13							
19	296	2056637866	5312	i5			12036.164	18134.861	21911	33013	6							
19	306	2056721075	5312	i5			12036.164	18134.312	21911	33012	31							
19	316	2056808326	5312	i5			12036.164	18134.312	21911	33012	25							
19	344	2057039480	5312	i4		5												
19	352	2057105027	5312	i4		5												
19	384	2057371723	5312	i4		5												
19	404	2057538817	5312	i4		5												
19	412	2057606125	5312	i4		5												
19	424	2057705146	5312	i4		5												
19	432	2057772255	5312	i4		5												
19	542	2058689212	5312	i2	2													
19	1880	2069851242	5312	i5			14571.336	27126.896	26526	49382	28							
19	1980	2070685355	5312	i5			12036.164	127.171	21911	232	24							
19	2008	2070918548	5312	i5			12036.164	18128.270	21911	33001	10							
19	2018	2071003174	5312	i5			12036.164	18128.270	21911	33001	16							
19	2028	2071086367	5312	i5			12036.164	18128.270	21911	33001	20							
19	2038	2071169402	5312	i5			12036.164	18128.270	21911	33001	23							
19	2048	2071252627	5312	i5			12036.164	18128.270	21911	33001	25							
19	2058	2071338650	5312	i8|i11														197
19	2058	2071338650	5312	i5			12036.164	18128.270	21911	33001	26							
19	2068	2071419426	5312	i5			12036.164	18128.270	21911	33001	26							
19	2078	2071502525	5312	i5			12036.164	18128.270	21911	33001	24							
19	2088	2071585773	5312	i5			12036.164	18128.270	21911	33001	20							
19	2098	2071669331	5312	i5			12036.164	18128.270	21911	33001	15							
19	2108	2071752495	5312	i5			12036.164	18128.270	21911	33001	9							
19	2118	2071836486	5312	i5			12036.164	18128.270	21911	33001	4							
19	2128	2071919692	5312	i5			12036.164	18127.721	21911	33000	31							
19	2354	2073804606	5312	i5			12600.878	27127.445	22939	49383	6							
20	72	2074771768	5312	i5			12036.164	18127.170	21911	32999	7							
20	82	2074855434	5312	i5			12036.164	18127.170	21911	32999	9							
20	92	2074938691	5312	i5			12036.164	18127.170	21911	32999	10							
20	102	2075022596	5312	i5			12036.164	18127.170	21911	32999	12							
20	112	2075106152	5312	i5			12036.164	18127.170	21911	32999	17							
20	116	2075139441	5312	i4		5												
20	122	2075189695	5312	i5			12036.164	18127.170	21911	32999	19							
20	132	2075272698	5312	i5			12036.164	18127.170	21911	32999	20							
20	142	2075356043	5312	i5			12036.164	18127.170	21911	32999	21							
20	150	2075459406	5312	i5			12036.164	18127.170	21911	32999	28							
20	168	2075603923	5312	i5			12036.164	18127.721	21911	33000	6							
20	178	2075687104	5312	i5			12036.164	18127.721	21911	33000	12							
20	188	2075771133	5312	i5			12036.164	18127.721	21911	33000	19							
20	198	2075854356	5312	i5			12036.164	18127.721	21911	33000	26							
20	208	2075937781	5312	i5			12036.164	18128.270	21911	33001	1							
20	218	2076021739	5312	i5			12036.164	18128.270	21911	33001	8							
20	228	2076104984	5312	i5			12036.164	18128.270	21911	33001	14							
20	238	2076188210	5312	i5			12036.164	18128.270	21911	33001	20							
20	242	2076222328	5312	i5			12037.812	18128.270	21914	33001	22							
20	290	2076624983	5312	i5			12036.713	9128.543	21912	16618	9							
20	312	2076805453	5312	i5			12036.713	9128.543	21912	16618	5							
20	346	2077088885	5312	i4		16												
20	356	2077172969	5312	i5			12036.713	9127.994	21912	16617	20							
20	448	2077940035	5312	i5			14357.097	18128.818	26136	33002	7							
20	450	2077957129	5312	i5			14571.336	27129.094	26526	49386	8							
20	490	2078289900	5312	i5			12036.164	128.819	21911	235	2							
20	522	2078556880	5312	i5			12036.713	9129.093	21912	16619	16							
20	544	2078740727	5312	i5			12036.713	9129.093	21912	16619	11							
20	566	2078924153	5312	i5			12036.713	9129.093	21912	16619	8							
20	584	2079074508	5312	i7|i10											9348	9216	0	
20	590	2079124462	5312	i5			12036.713	9129.093	21912	16619	17							
20	610	2079291352	5312	i5			12036.713	9129.093	21912	16619	29							
20	636	2079508136	5312	i5			12036.713	9129.643	21912	16620	13							
20	652	2079641379	5312	i5			12036.164	27130.191	21911	49388	19							
20	662	2079725254	5312	i5			12036.713	9129.643	21912	16620	25							
20	680	2079874626	5312	i5			12036.164	27130.191	21911	49388	31							
20	686	2079924927	5312	i5			12036.713	9130.191	21912	16621	0							
20	714	2080158295	5312	i4		5												
20	718	2080191371	5312	i4		5												
20	720	2080208101	5312	i4		5												
20	724	2080241778	5312	i4		5												
20	726	2080258483	5312	i4		5												
20	728	2080274733	5312	i4		5												
20	730	2080291183	5312	i4		5												
20	732	2080308396	5312	i4		5												
20	734	2080325646	5312	i4		5												
20	736	2080342072	5312	i4		5												
20	738	2080358503	5312	i4		5												
20	744	2080408655	5312	i4		5												
20	746	2080425249	5312	i4		5												
20	750	2080458474	5312	i4		5												
20	752	2080476135	5312	i4		5												
20	754	2080492375	5312	i4		5												
20	756	2080508449	5312	i4		5												
20	758	2080525528	5312	i4		5												
20	760	2080542009	5312	i4		5												
20	762	2080558377	5312	i4		5												
20	764	2080575414	5312	i4		5												
20	766	2080591895	5312	i4		5												
20	768	2080608433	5312	i4		5												
20	770	2080625376	5312	i4		5												
20	772	2080641958	5312	i4		5												
20	1482	2086565461	5312	i4		5												
20	1512	2086816040	5312	i5			12036.164	18126.072	21911	32997	29							
20	1522	2086899302	5312	i5			12036.164	18126.072	21911	32997	23							
20	1526	2086932592	5312	i5			14571.336	27129.094	26526	49386	18							
20	1532	2086982576	5312	i5			12036.164	18126.072	21911	32997	19							
20	1542	2087065974	5312	i5			12036.164	18126.072	21911	32997	20							
20	1552	2087149150	5312	i5			12036.164	18126.072	21911	32997	24							
20	1562	2087232566	5312	i5			12036.164	18126.072	21911	32997	28							
20	1572	2087316182	5312	i5			12036.164	18126.621	21911	32998	1							
20	1582	2087399588	5312	i5			12036.164	18126.621	21911	32998	0							
20	1590	2087466487	5312	i5			12036.164	18126.072	21911	32997	27							
20	1590	2087466487	5312	i4		5												
20	1594	2087499900	5312	i4		5												
20	1600	2087550166	5312	i5			12036.164	18126.072	21911	32997	18							
20	1600	2087550166	5312	i4		5												
20	1662	2088066634	5312	i5			14571.336	27127.445	26526	49383	10							
20	1728	2088617532	5312	i5			12036.164	18125.523	21911	32996	3							
20	1740	2088717430	5312	i5			12036.164	18125.523	21911	32996	7							
20	1750	2088801075	5312	i5			12036.164	18125.523	21911	32996	13							
20	1758	2088867806	5312	i5			12036.164	18125.523	21911	32996	18							
20	1768	2088951371	5312	i5			12036.164	18125.523	21911	32996	23							
20	1780	2089051557	5312	i5			12036.164	18125.523	21911	32996	29							
20	1790	2089134557	5312	i5			12036.164	18126.072	21911	32997	1							
20	1808	2089285334	5312	i5			12036.164	18126.072	21911	32997	8							
20	1818	2089368060	5312	i5			12036.164	18126.072	21911	32997	13							
20	1866	2089769353	5312	i5			14571.336	27124.699	26526	49378	3							
20	1890	2089968401	5312	i5			12036.164	126.072	21911	230	17							
20	1936	2090352790	5312	i5			14571.336	27127.445	26526	49383	21							
20	1974	2090669307	5312	i5			14330.179	27127.994	26087	49384	18							
20	1980	2090719614	5312	i5			14571.336	27127.994	26526	49384	17							
20	2042	2091237874	5312	i5			12036.164	127.720	21911	233	19							
20	2046	2091271164	5312	i5			14571.336	27122.502	26526	49374	21							
20	2134	2092003946	5312	i5			14571.336	27121.951	26526	49373	8							
20	2196	2092521577	5312	i4		5												
20	2198	2092537870	5312	i4		5												
20	2200	2092554096	5312	i4		5												
20	2202	2092570986	5312	i4		5												
20	2206	2092604220	5312	i4		5												
20	2210	2092637944	5312	i4		5												
20	2212	2092654492	5312	i4		5												
20	2216	2092687947	5312	i4		5												
20	2236	2092855393	5312	i4		5												
20	2238	2092872254	5312	i4		5												
20	2244	2092921903	5312	i4		5												
20	2248	2092955289	5312	i4		5												
20	2250	2092971820	5312	i4		5												
20	2252	2092988512	5312	i4		5												
20	2254	2093005085	5312	i4		5												
