slot	gen	instance	global_id	famille	t0_us	t1_us	lectures	lectures_i27	min_i27	max_i27	lectures_i26	decroissances_i27
1968	1	0	0x4396db42	other	7877897789	7880523326	2	2	194	225	0	1
1986	1	0	0xbcabbe43	grenade_frag	7882664170	7889968656	1	0	0	0	1	0
1988	1	0	0xbcabbe43	grenade_frag	7882664170	7891736851	12	2	210	244	2	1
1989	1	0	0x72b63d69	sensor	7882664170	7884762354	8	1	104	104	0	0
1993	1	0	0x72b63d69	sensor	7887066843	7888967165	2	1	211	211	0	0
1995	1	0	0x2974c233	wall	7887902267	7888933361	0	0	0	0	0	0
2006	1	0	0x2974c233	wall	7891539894	7892305515	0	0	0	0	0	0
2016	1	0	0x72b63d69	sensor	7894208034	7896608492	0	0	0	0	0	0
2024	1	0	0xbcabbe43	grenade_frag	7898982415	7901314427	0	0	0	0	0	0
2026	1	0	0xbcabbe43	grenade_frag	7898982415	7901481442	0	0	0	0	0	0
2027	1	0	0x273fe0eb	grapple	7898982415	7899812101	1	0	0	0	1	0
2031	1	0	0xbcabbe43	grenade_frag	7899116966	7905850951	1	0	0	0	1	0
2033	1	0	0xbcabbe43	grenade_frag	7899116966	7906819810	1	0	0	0	1	0
2034	1	0	0x430dda48	thruster	7899116966	7899812101	2	0	0	0	1	0
2039	1	0	0xbcabbe43	grenade_frag	7900118661	7903752739	1	0	0	0	1	0
2041	1	0	0xbcabbe43	grenade_frag	7900118661	7907680736	1	0	0	0	1	0
2043	1	0	0x0f5716ff	grenade_spike	7900118661	7901746908	2	0	0	0	2	0
2045	1	0	0x0f5716ff	grenade_spike	7900118661	7901546712	2	1	255	255	1	0
2046	1	0	0x4396db42	other	7900118661	7908713519	4	0	0	0	1	0
2057	1	0	0xbcabbe43	grenade_frag	7906392275	7909348064	2	1	223	223	1	0
2059	1	0	0xbcabbe43	grenade_frag	7906392275	7909481947	0	0	0	0	0	0
2061	1	0	0xaada07f3	grenade_dynamo	7906392275	7908414353	0	0	0	0	0	0
2063	1	0	0xaada07f3	grenade_dynamo	7906392275	7907647968	0	0	0	0	0	0
2064	1	0	0x430dda48	thruster	7906392275	7907614875	2	0	0	0	1	0
2070	1	0	0xbcabbe43	grenade_frag	7908252699	7910849868	0	0	0	0	0	0
2072	1	0	0x0f5716ff	grenade_spike	7908252699	7909249583	0	0	0	0	0	0
2073	1	0	0x32d97758	repair_field	7908252699	7910316244	1	0	0	0	0	0
2090	1	0	0xbcabbe43	grenade_frag	7914524712	7920626568	3	2	5	24	1	1
2092	1	0	0xbcabbe43	grenade_frag	7914524712	7921700647	1	0	0	0	1	0
2093	1	0	0x4396db42	other	7914524712	7916089186	1	0	0	0	1	0
2108	1	0	0xbcabbe43	grenade_frag	7916928078	7919393150	1	0	0	0	0	0
2110	1	0	0xbcabbe43	grenade_frag	7916928078	7919959006	2	1	148	148	0	0
2111	1	0	0x32d97758	repair_field	7916928078	7917957583	0	0	0	0	0	0
2123	1	0	0xbcabbe43	grenade_frag	7921700647	7923898675	0	0	0	0	0	0
2125	1	0	0xbcabbe43	grenade_frag	7921700647	7923965388	0	0	0	0	0	0
2127	1	0	0x0f5716ff	grenade_spike	7921700647	7923999617	0	0	0	0	0	0
2129	1	0	0x0f5716ff	grenade_spike	7921700647	7923965388	2	0	0	0	2	0
2130	1	0	0x72b63d69	sensor	7921700647	7924065789	1	0	0	0	0	0
2137	1	0	0x4396db42	other	7924101803	7926333098	0	0	0	0	0	0
2151	1	0	0xbcabbe43	grenade_frag	7925036215	7927670443	1	0	0	0	1	0
2153	1	0	0xbcabbe43	grenade_frag	7925036215	7927901932	1	0	0	0	1	0
2154	1	0	0x7ca85adc	repulsor	7925036215	7927134590	1	0	0	0	1	0
2161	1	0	0xbcabbe43	grenade_frag	7927001499	7933315909	0	0	0	0	0	0
2163	1	0	0xbcabbe43	grenade_frag	7927001499	7935519119	0	0	0	0	0	0
2167	1	0	0xbcabbe43	grenade_frag	7927001499	7931769738	0	0	0	0	0	0
2169	1	0	0xbcabbe43	grenade_frag	7927001499	7931769738	2	1	16	16	1	0
2170	1	0	0x273fe0eb	grapple	7927001499	7928134919	1	0	0	0	1	0
2171	1	0	0x273fe0eb	grapple	7927001499	7927835217	1	0	0	0	1	0
2177	1	0	0xbcabbe43	grenade_frag	7930742996	7934985466	1	0	0	0	1	0
2179	1	0	0xbcabbe43	grenade_frag	7930742996	7934217675	1	0	0	0	1	0
2180	1	0	0x273fe0eb	grapple	7930742996	7931436564	1	0	0	0	1	0
2190	1	0	0xbcabbe43	grenade_frag	7932578265	7935651748	0	0	0	0	0	0
2192	1	0	0xbcabbe43	grenade_frag	7932578265	7934783546	0	0	0	0	0	0
2193	1	0	0x4396db42	other	7932578265	7935284123	0	0	0	0	0	0
2197	1	0	0xbcabbe43	grenade_frag	7933420964	7938355482	1	0	0	0	1	0
2199	1	0	0xbcabbe43	grenade_frag	7933420964	7949201273	1	0	0	0	1	0
2200	1	0	0x4396db42	other	7933420964	7934952433	0	0	0	0	0	0
2214	1	0	0xbcabbe43	grenade_frag	7936158145	7938655580	0	0	0	0	0	0
2216	1	0	0xaada07f3	grenade_dynamo	7936158145	7938655580	0	0	0	0	0	0
2218	1	0	0xaada07f3	grenade_dynamo	7936158145	7939087440	0	0	0	0	0	0
2219	1	0	0x2974c233	wall	7936158145	7937820841	0	0	0	0	0	0
2225	1	0	0xbcabbe43	grenade_frag	7936558486	7951433064	1	0	0	0	1	0
2227	1	0	0xbcabbe43	grenade_frag	7936558486	7940625535	1	0	0	0	1	0
2234	1	0	0xbcabbe43	grenade_frag	7936792174	7943560203	0	0	0	0	0	0
2236	1	0	0xbcabbe43	grenade_frag	7936792174	7942658304	1	0	0	0	0	0
2256	1	0	0xbcabbe43	grenade_frag	7942196138	7963446418	1	0	0	0	1	0
2258	1	0	0xbcabbe43	grenade_frag	7942196138	7945460961	2	0	0	0	1	0
2259	1	0	0x2974c233	wall	7942196138	7943060052	0	0	0	0	0	0
2276	1	0	0xbcabbe43	grenade_frag	7945099829	7953570313	0	0	0	0	0	0
2278	1	0	0xbcabbe43	grenade_frag	7945099829	7949565949	0	0	0	0	0	0
2279	1	0	0x7ca85adc	repulsor	7945099829	7947430552	1	0	0	0	0	0
2302	1	0	0xbcabbe43	grenade_frag	7949374533	7952468683	9	1	127	127	1	0
2304	1	0	0xbcabbe43	grenade_frag	7949374533	7954336664	1	1	243	243	0	0
2305	1	0	0x4396db42	other	7949374533	7954436526	1	0	0	0	0	0
2311	1	0	0xbcabbe43	grenade_frag	7950104198	7964514256	1	0	0	0	1	0
2313	1	0	0xbcabbe43	grenade_frag	7950104198	7952569238	1	0	0	0	1	0
2314	1	0	0x2974c233	wall	7950104198	7951200787	1	1	243	243	0	0
2332	1	0	0x430dda48	thruster	7953175270	7955873315	1	0	0	0	1	0
2333	1	0	0x686b40c9	wall	7953670392	7954070512	0	0	0	0	0	0
2343	1	0	0x7ca85adc	repulsor	7955973820	7956637854	0	0	0	0	0	0
2350	1	0	0xbcabbe43	grenade_frag	7958279545	7963480439	2	1	211	211	1	0
2352	1	0	0xbcabbe43	grenade_frag	7958279545	7974576140	3	1	244	244	1	0
2354	1	0	0xcaaadcb0	grenade_plasma	7958279545	7963185690	2	1	242	242	1	0
2355	1	0	0x72b63d69	sensor	7958279545	7961043575	1	0	0	0	0	0
2356	1	0	0x2974c233	wall	7958375873	7959075223	1	1	244	244	0	0
2375	1	0	0xbcabbe43	grenade_frag	7960549725	7964514256	2	1	243	243	1	0
2377	1	0	0xbcabbe43	grenade_frag	7960549725	7964546678	1	0	0	0	1	0
2379	1	0	0xaada07f3	grenade_dynamo	7960549725	7963779621	1	0	0	0	1	0
2381	1	0	0xaada07f3	grenade_dynamo	7960549725	7963710446	1	0	0	0	1	0
2382	1	0	0x2974c233	wall	7960549725	7961977752	0	0	0	0	0	0
2385	1	0	0x273fe0eb	grapple	7961043575	7962143835	2	0	0	0	1	0
2429	1	0	0xbcabbe43	grenade_frag	7970623600	7973443523	2	0	0	0	0	0
2431	1	0	0xbcabbe43	grenade_frag	7970623600	7973542264	0	0	0	0	0	0
2432	1	0	0x7ca85adc	repulsor	7970623600	7972022078	0	0	0	0	0	0
2448	1	0	0xbcabbe43	grenade_frag	7974048677	7976214490	1	0	0	0	1	0
2450	1	0	0xbcabbe43	grenade_frag	7974048677	7976449000	1	0	0	0	1	0
2451	1	0	0x72b63d69	sensor	7974048677	7976678577	0	0	0	0	0	0
2455	1	0	0xbcabbe43	grenade_frag	7974948319	7977581960	1	0	0	0	1	0
2457	1	0	0xbcabbe43	grenade_frag	7974948319	7977113952	1	0	0	0	1	0
2458	1	0	0x72b63d69	sensor	7974948319	7976646005	0	0	0	0	0	0
2462	1	0	0xbcabbe43	grenade_frag	7975313497	7978080113	11	1	32	32	2	0
2464	1	0	0xbcabbe43	grenade_frag	7975313497	7978446309	0	0	0	0	0	0
2476	1	0	0xbcabbe43	grenade_frag	7980121125	7988191316	0	0	0	0	0	0
2477	1	0	0x4396db42	other	7980121125	7981619479	1	0	0	0	0	0
2479	1	0	0xbcabbe43	grenade_frag	7980518230	7984656275	1	0	0	0	0	0
2481	1	0	0xbcabbe43	grenade_frag	7980518230	7985122991	1	0	0	0	0	0
2491	1	0	0xbcabbe43	grenade_frag	7983261179	7985558117	2	0	0	0	1	0
2493	1	0	0xbcabbe43	grenade_frag	7983261179	7985987922	3	0	0	0	1	0
2494	1	0	0x7ca85adc	repulsor	7983261179	7984721612	2	1	243	243	0	0
2500	1	0	0xbcabbe43	grenade_frag	7983794353	7986455650	1	0	0	0	0	0
2502	1	0	0xbcabbe43	grenade_frag	7983794353	7986354923	0	0	0	0	0	0
2503	1	0	0x7ca85adc	repulsor	7983794353	7985055088	1	0	0	0	0	0
2514	1	0	0xbcabbe43	grenade_frag	7984231317	7991127488	2	0	0	0	1	0
2516	1	0	0xbcabbe43	grenade_frag	7984231317	7991159467	2	0	0	0	1	0
2517	1	0	0x32d97758	repair_field	7984231317	7985453869	3	2	22	223	0	1
2522	1	0	0x2974c233	wall	7985189789	7985987922	0	0	0	0	0	0
2528	1	0	0xbcabbe43	grenade_frag	7988595761	7991225852	2	1	243	243	1	0
2530	1	0	0xbcabbe43	grenade_frag	7988595761	7995431455	2	0	0	0	2	0
2531	1	0	0x273fe0eb	grapple	7988595761	7991058765	2	1	140	140	1	0
2543	1	0	0xbcabbe43	grenade_frag	7992696694	7997232660	0	0	0	0	0	0
2545	1	0	0xbcabbe43	grenade_frag	7992696694	7995431455	1	0	0	0	0	0
2546	1	0	0x4396db42	other	7992696694	7996364978	1	0	0	0	0	0
2567	1	0	0x32d97758	repair_field	7994863909	7996664581	0	0	0	0	0	0
2572	1	0	0x0f5716ff	grenade_spike	7995568655	7998199346	0	0	0	0	0	0
2574	1	0	0x0f5716ff	grenade_spike	7995568655	7996697100	0	0	0	0	0	0
2575	1	0	0x430dda48	thruster	7995568655	7997199547	1	0	0	0	1	0
2576	1	0	0x2974c233	wall	7997466703	7998097243	0	0	0	0	0	0
2582	1	0	0xbcabbe43	grenade_frag	7998038586	7998432464	0	0	0	0	0	0
2584	1	0	0xbcabbe43	grenade_frag	7998038586	8004071840	0	0	0	0	0	0
2585	1	0	0x72b63d69	sensor	7998038586	8000208920	1	1	244	244	0	0
2595	1	0	0xcaaadcb0	grenade_plasma	8000208920	8003537386	0	0	0	0	0	0
2597	1	0	0xcaaadcb0	grenade_plasma	8000208920	8003137250	0	0	0	0	0	0
2599	1	0	0xaada07f3	grenade_dynamo	8000208920	8002337025	0	0	0	0	0	0
2601	1	0	0xaada07f3	grenade_dynamo	8000208920	8002103402	0	0	0	0	0	0
2605	1	0	0xbcabbe43	grenade_frag	8000208920	8003304224	1	1	71	71	0	0
2607	1	0	0xbcabbe43	grenade_frag	8000208920	8003371608	1	1	245	245	0	0
2609	1	0	0xaada07f3	grenade_dynamo	8000208920	8002002986	0	0	0	0	0	0
2611	1	0	0xaada07f3	grenade_dynamo	8000208920	8001667591	0	0	0	0	0	0
2612	1	0	0x7ca85adc	repulsor	8000208920	8001368401	1	1	245	245	0	0
2613	1	0	0x430dda48	thruster	8000208920	8001734982	1	0	0	0	1	0
2631	1	0	0x72b63d69	sensor	8007548085	8010044148	0	0	0	0	0	0
2636	1	0	0xbcabbe43	grenade_frag	8007850806	8010110586	1	1	0	0	0	0
2638	1	0	0xbcabbe43	grenade_frag	8007850806	8010145118	0	0	0	0	0	0
2640	1	0	0xaada07f3	grenade_dynamo	8007850806	8010277472	0	0	0	0	0	0
2642	1	0	0xaada07f3	grenade_dynamo	8007850806	8010411927	1	0	0	0	0	0
2643	1	0	0x273fe0eb	grapple	8007850806	8009844350	2	0	0	0	2	0
2650	1	0	0x4396db42	other	8009314095	8011679141	0	0	0	0	0	0
2669	1	0	0xbcabbe43	grenade_frag	8013318098	8018619820	0	0	0	0	0	0
2671	1	0	0xbcabbe43	grenade_frag	8013318098	8017683817	0	0	0	0	0	0
2673	1	0	0xcaaadcb0	grenade_plasma	8013318098	8016747777	0	0	0	0	0	0
2675	1	0	0xcaaadcb0	grenade_plasma	8013318098	8016747777	0	0	0	0	0	0
2676	1	0	0x7ca85adc	repulsor	8013318098	8014211954	0	0	0	0	0	0
2680	1	0	0xbcabbe43	grenade_frag	8013483157	8020121489	1	0	0	0	1	0
2682	1	0	0xcaaadcb0	grenade_plasma	8013483157	8018587603	1	0	0	0	1	0
2684	1	0	0xcaaadcb0	grenade_plasma	8013483157	8018017000	1	0	0	0	1	0
2685	1	0	0x273fe0eb	grapple	8013483157	8014379378	1	0	0	0	1	0
2695	1	0	0xbcabbe43	grenade_frag	8014552203	8017683817	1	1	244	244	0	0
2697	1	0	0xbcabbe43	grenade_frag	8014552203	8017683817	0	0	0	0	0	0
2698	1	0	0x32d97758	repair_field	8014552203	8015446452	1	0	0	0	1	0
2702	1	0	0xbcabbe43	grenade_frag	8014618904	8017717338	0	0	0	0	0	0
2704	1	0	0xbcabbe43	grenade_frag	8014618904	8017783487	0	0	0	0	0	0
2705	1	0	0x273fe0eb	grapple	8014618904	8015981033	1	0	0	0	1	0
2748	1	0	0xbcabbe43	grenade_frag	8023545598	8028363208	1	0	0	0	1	0
2750	1	0	0xbcabbe43	grenade_frag	8023545598	8027561024	4	1	181	181	2	0
2751	1	0	0x32d97758	repair_field	8023545598	8024893879	0	0	0	0	0	0
2773	1	0	0xbcabbe43	grenade_frag	8025433720	8026526268	1	0	0	0	1	0
2775	1	0	0xbcabbe43	grenade_frag	8025433720	8026998107	2	1	246	246	1	0
2776	1	0	0x430dda48	thruster	8025433720	8026859866	1	0	0	0	1	0
2780	1	0	0xbcabbe43	grenade_frag	8026397688	8031864988	0	0	0	0	0	0
2782	1	0	0xbcabbe43	grenade_frag	8026397688	8034560986	7	1	177	177	0	0
2783	1	0	0x273fe0eb	grapple	8026397688	8027593447	2	0	0	0	1	0
2792	1	0	0x2974c233	wall	8028363208	8029162441	0	0	0	0	0	0
2803	1	0	0xbcabbe43	grenade_frag	8030734870	8035227499	0	0	0	0	0	0
2805	1	0	0xbcabbe43	grenade_frag	8030734870	8035160720	0	0	0	0	0	0
2806	1	0	0x273fe0eb	grapple	8030734870	8031564793	3	1	16	16	1	0
2807	1	0	0x7ca85adc	repulsor	8031028905	8031837112	0	0	0	0	0	0
2813	1	0	0xbcabbe43	grenade_frag	8031837112	8049483910	0	0	0	0	0	0
2815	1	0	0xbcabbe43	grenade_frag	8031837112	8049545889	0	0	0	0	0	0
2820	1	0	0x72b63d69	sensor	8033793474	8035762124	0	0	0	0	0	0
2837	1	0	0xbcabbe43	grenade_frag	8037305184	8042036961	0	0	0	0	0	0
2839	1	0	0xbcabbe43	grenade_frag	8037305184	8053380682	0	0	0	0	0	0
2840	1	0	0x2974c233	wall	8037305184	8038366676	0	0	0	0	0	0
2846	1	0	0xbcabbe43	grenade_frag	8038872482	8042704326	1	0	0	0	1	0
2848	1	0	0xbcabbe43	grenade_frag	8038872482	8041936726	2	1	244	244	1	0
2849	1	0	0x7ca85adc	repulsor	8038872482	8040201583	0	0	0	0	0	0
2882	1	0	0xbcabbe43	grenade_frag	8044977842	8051713420	0	0	0	0	0	0
2884	1	0	0xbcabbe43	grenade_frag	8044977842	8050478684	0	0	0	0	0	0
2885	1	0	0x2974c233	wall	8044977842	8046141925	0	0	0	0	0	0
2890	1	0	0xbcabbe43	grenade_frag	8045412665	8049911339	1	0	0	0	1	0
2892	1	0	0xbcabbe43	grenade_frag	8045412665	8052246007	1	0	0	0	1	0
2894	1	0	0x0f5716ff	grenade_spike	8045412665	8046341465	2	1	152	152	1	0
2896	1	0	0x0f5716ff	grenade_spike	8045412665	8046613106	1	0	0	0	1	0
2897	1	0	0x273fe0eb	grapple	8045412665	8046242128	2	0	0	0	2	0
2902	1	0	0xbcabbe43	grenade_frag	8045745767	8049877819	0	0	0	0	0	0
2904	1	0	0xbcabbe43	grenade_frag	8045745767	8050011336	0	0	0	0	0	0
2906	1	0	0xcaaadcb0	grenade_plasma	8045745767	8048745199	0	0	0	0	0	0
2908	1	0	0xcaaadcb0	grenade_plasma	8045745767	8048677201	0	0	0	0	0	0
2926	1	0	0xbcabbe43	grenade_frag	8049483910	8053879685	3	0	0	0	0	0
2928	1	0	0xbcabbe43	grenade_frag	8049483910	8050311625	0	0	0	0	0	0
2938	1	0	0x430dda48	thruster	8052849450	8054213992	1	0	0	0	1	0
2940	1	0	0x686b40c9	wall	8053314919	8056584595	1	0	0	0	0	0
2941	1	0	0x7ca85adc	repulsor	8053615823	8054647470	0	0	0	0	0	0
2969	1	0	0xbcabbe43	grenade_frag	8056457657	8060421577	0	0	0	0	0	0
2971	1	0	0xbcabbe43	grenade_frag	8056457657	8060455477	0	0	0	0	0	0
2972	1	0	0x32d97758	repair_field	8056457657	8057554479	0	0	0	0	0	0
2978	1	0	0xbcabbe43	grenade_frag	8058892125	8066595924	1	0	0	0	1	0
2980	1	0	0xbcabbe43	grenade_frag	8058892125	8063326877	1	0	0	0	1	0
2981	1	0	0x32d97758	repair_field	8058892125	8060321299	0	0	0	0	0	0
2985	1	0	0xbcabbe43	grenade_frag	8059427686	8063428501	1	1	145	145	0	0
2987	1	0	0xbcabbe43	grenade_frag	8059427686	8066595924	0	0	0	0	0	0
2988	1	0	0x273fe0eb	grapple	8059427686	8060556310	2	0	0	0	1	0
2994	1	0	0x7ca85adc	repulsor	8061325521	8062126571	1	0	0	0	1	0
2998	1	0	0xbcabbe43	grenade_frag	8061664155	8064598058	0	0	0	0	0	0
3000	1	0	0xbcabbe43	grenade_frag	8061664155	8064462115	0	0	0	0	0	0
3001	1	0	0x273fe0eb	grapple	8061664155	8062894408	1	0	0	0	1	0
3005	1	0	0xbcabbe43	grenade_frag	8061831163	8064695500	0	0	0	0	0	0
3007	1	0	0xbcabbe43	grenade_frag	8061831163	8064763169	0	0	0	0	0	0
3009	1	0	0x2974c233	wall	8061831163	8062594288	0	0	0	0	0	0
3016	1	0	0xbcabbe43	grenade_frag	8063965869	8066931691	2	0	0	0	0	0
3018	1	0	0xbcabbe43	grenade_frag	8063965869	8066762659	0	0	0	0	0	0
3019	1	0	0x4396db42	other	8063965869	8065661292	0	0	0	0	0	0
3023	1	0	0xbcabbe43	grenade_frag	8064832800	8068596611	2	1	111	111	1	0
3025	1	0	0xbcabbe43	grenade_frag	8064832800	8067661992	1	0	0	0	1	0
3026	1	0	0x7ca85adc	repulsor	8064832800	8065795560	0	0	0	0	0	0
3031	1	0	0xbcabbe43	grenade_frag	8065733964	8070600223	1	0	0	0	1	0
3033	1	0	0xbcabbe43	grenade_frag	8065733964	8069631328	2	1	208	208	1	0
3035	1	0	0xaada07f3	grenade_dynamo	8065733964	8069999047	1	0	0	0	1	0
3036	1	0	0x4744d742	threat_seeker	8065733964	8071332894	0	0	0	0	0	0
3041	1	0	0x2974c233	wall	8067797529	8068963838	0	0	0	0	0	0
3095	1	0	0xbcabbe43	grenade_frag	8076205292	8081069674	1	0	0	0	1	0
3097	1	0	0xbcabbe43	grenade_frag	8076205292	8080938142	1	0	0	0	1	0
3101	1	0	0xbcabbe43	grenade_frag	8076205292	8086121770	1	0	0	0	1	0
3103	1	0	0xbcabbe43	grenade_frag	8076205292	8086356493	1	0	0	0	1	0
3104	1	0	0x273fe0eb	grapple	8076205292	8077242923	1	0	0	0	1	0
3105	1	0	0x72b63d69	sensor	8076205292	8079477974	2	2	30	240	0	0
3111	1	0	0xbcabbe43	grenade_frag	8077816765	8085921788	0	0	0	0	0	0
3113	1	0	0xbcabbe43	grenade_frag	8077816765	8081484254	0	0	0	0	0	0
3118	1	0	0x72b63d69	sensor	8077816765	8080772729	0	0	0	0	0	0
3127	1	0	0xbcabbe43	grenade_frag	8084260394	8090928300	0	0	0	0	0	0
3129	1	0	0xbcabbe43	grenade_frag	8084260394	8088191228	0	0	0	0	0	0
3131	1	0	0xcaaadcb0	grenade_plasma	8084260394	8088324402	0	0	0	0	0	0
3132	1	0	0x4396db42	other	8084260394	8087058134	0	0	0	0	0	0
3148	1	0	0xbcabbe43	grenade_frag	8085699096	8088257244	1	0	0	0	1	0
3150	1	0	0xbcabbe43	grenade_frag	8085699096	8088791160	1	0	0	0	1	0
3154	1	0	0xbcabbe43	grenade_frag	8085699096	8088290115	1	0	0	0	1	0
3156	1	0	0xbcabbe43	grenade_frag	8085699096	8088224274	1	0	0	0	1	0
3158	1	0	0xcaaadcb0	grenade_plasma	8085699096	8088456886	1	0	0	0	1	0
3160	1	0	0xcaaadcb0	grenade_plasma	8085699096	8088456886	1	0	0	0	1	0
3161	1	0	0x32d97758	repair_field	8085699096	8087389555	0	0	0	0	0	0
3162	1	0	0x273fe0eb	grapple	8085699096	8086490249	1	0	0	0	1	0
3167	1	0	0xbcabbe43	grenade_frag	8086093328	8090928300	0	0	0	0	0	0
3169	1	0	0xbcabbe43	grenade_frag	8086093328	8090992632	0	0	0	0	0	0
3170	1	0	0x273fe0eb	grapple	8086093328	8087623360	1	0	0	0	1	0
3189	1	0	0xbcabbe43	grenade_frag	8089830051	8093126815	0	0	0	0	0	0
3191	1	0	0xbcabbe43	grenade_frag	8089830051	8092393307	0	0	0	0	0	0
3192	1	0	0x32d97758	repair_field	8089830051	8091025000	0	0	0	0	0	0
3196	1	0	0xcaaadcb0	grenade_plasma	8091164144	8107960109	1	0	0	0	1	0
3198	1	0	0xcaaadcb0	grenade_plasma	8091164144	8096933027	7	1	177	177	2	0
3199	1	0	0x273fe0eb	grapple	8091164144	8091860390	2	0	0	0	1	0
3203	1	0	0xbcabbe43	grenade_frag	8091296713	8093793790	0	0	0	0	0	0
3205	1	0	0xbcabbe43	grenade_frag	8091296713	8094095045	0	0	0	0	0	0
3206	1	0	0x7ca85adc	repulsor	8091296713	8092560744	0	0	0	0	0	0
3210	1	0	0xbcabbe43	grenade_frag	8093634012	8104154563	0	0	0	0	0	0
3212	1	0	0xbcabbe43	grenade_frag	8093634012	8098066476	0	0	0	0	0	0
3214	1	0	0xcaaadcb0	grenade_plasma	8093634012	8093860372	0	0	0	0	0	0
3215	1	0	0x273fe0eb	grapple	8093634012	8094295417	3	1	246	246	1	0
3223	1	0	0xbcabbe43	grenade_frag	8095505732	8101737761	1	0	0	0	1	0
3225	1	0	0xbcabbe43	grenade_frag	8095505732	8098533927	1	0	0	0	1	0
3227	1	0	0xaada07f3	grenade_dynamo	8095505732	8097867004	1	0	0	0	1	0
3240	1	0	0x7ca85adc	repulsor	8096801175	8098365891	0	0	0	0	0	0
3270	1	0	0xbcabbe43	grenade_frag	8103767381	8109125709	1	0	0	0	1	0
3272	1	0	0xbcabbe43	grenade_frag	8103767381	8110393161	1	0	0	0	1	0
3273	1	0	0x32d97758	repair_field	8103767381	8105763878	0	0	0	0	0	0
3284	1	0	0xbcabbe43	grenade_frag	8104761500	8114999404	0	0	0	0	0	0
3286	1	0	0xbcabbe43	grenade_frag	8104761500	8115099024	0	0	0	0	0	0
3288	1	0	0x0f5716ff	grenade_spike	8104761500	8106458590	0	0	0	0	0	0
3290	1	0	0x0f5716ff	grenade_spike	8104761500	8106124027	0	0	0	0	0	0
3291	1	0	0x7ca85adc	repulsor	8104761500	8106626073	1	1	223	223	0	0
3302	1	0	0xbcabbe43	grenade_frag	8105763878	8126609059	1	0	0	0	1	0
3304	1	0	0xbcabbe43	grenade_frag	8105763878	8126642715	0	0	0	0	0	0
3305	1	0	0x2974c233	wall	8105763878	8106525850	0	0	0	0	0	0
3329	1	0	0xbcabbe43	grenade_frag	8110099846	8113563427	0	0	0	0	0	0
3331	1	0	0xbcabbe43	grenade_frag	8110099846	8115033491	0	0	0	0	0	0
3332	1	0	0x7ca85adc	repulsor	8110099846	8112629599	0	0	0	0	0	0
3336	1	0	0xbcabbe43	grenade_frag	8111567317	8116333507	0	0	0	0	0	0
3338	1	0	0xbcabbe43	grenade_frag	8111567317	8118068414	0	0	0	0	0	0
3339	1	0	0x7ca85adc	repulsor	8111567317	8112496449	2	1	5	5	0	0
3354	1	0	0xbcabbe43	grenade_frag	8114571177	8117033165	1	0	0	0	1	0
3356	1	0	0xaada07f3	grenade_dynamo	8114571177	8115966292	2	1	246	246	1	0
3358	1	0	0xaada07f3	grenade_dynamo	8114571177	8115732379	5	0	0	0	2	0
3359	1	0	0x4744d742	threat_seeker	8114571177	8116266122	2	1	251	251	0	0
3377	1	0	0xbcabbe43	grenade_frag	8118305189	8122839662	3	1	243	243	1	0
3379	1	0	0xbcabbe43	grenade_frag	8118305189	8122873167	1	0	0	0	1	0
3380	1	0	0x273fe0eb	grapple	8118305189	8119069082	2	0	0	0	1	0
3384	1	0	0xbcabbe43	grenade_frag	8118606514	8121873339	1	0	0	0	1	0
3386	1	0	0xbcabbe43	grenade_frag	8118606514	8121904692	1	0	0	0	1	0
3388	1	0	0x0f5716ff	grenade_spike	8118606514	8120971040	1	0	0	0	1	0
3390	1	0	0x0f5716ff	grenade_spike	8118606514	8120538498	5	0	0	0	2	0
3391	1	0	0x2974c233	wall	8118606514	8119468796	0	0	0	0	0	0
3399	1	0	0x2974c233	wall	8120111748	8120538498	2	0	0	0	0	0
3400	1	0	0x273fe0eb	grapple	8120538498	8122005111	2	0	0	0	1	0
3412	1	0	0xbcabbe43	grenade_frag	8121681660	8129922958	2	0	0	0	1	0
3414	1	0	0xbcabbe43	grenade_frag	8121681660	8126242002	2	0	0	0	1	0
3415	1	0	0x430dda48	thruster	8121681660	8122905962	2	0	0	0	1	0
3416	1	0	0x2974c233	wall	8122005111	8142702588	0	0	0	0	0	0
3418	1	0	0x72b63d69	sensor	8123875396	8125842240	0	0	0	0	0	0
3429	1	0	0x4396db42	other	8126209976	8128431516	1	0	0	0	0	0
3434	1	0	0xbcabbe43	grenade_frag	8127462117	8131225746	1	0	0	0	1	0
3436	1	0	0xbcabbe43	grenade_frag	8127462117	8131358029	1	0	0	0	1	0
3437	1	0	0x7ca85adc	repulsor	8127462117	8128556773	0	0	0	0	0	0
3450	1	0	0xbcabbe43	grenade_frag	8129265618	8133026451	0	0	0	0	0	0
3452	1	0	0xbcabbe43	grenade_frag	8129265618	8133026451	0	0	0	0	0	0
3456	1	0	0xbcabbe43	grenade_frag	8129728638	8134460982	1	0	0	0	0	0
3458	1	0	0xbcabbe43	grenade_frag	8129728638	8137631105	0	0	0	0	0	0
3459	1	0	0x273fe0eb	grapple	8129728638	8130823606	1	0	0	0	1	0
3477	1	0	0x430dda48	thruster	8133127371	8134227896	1	0	0	0	1	0
3501	1	0	0x32d97758	repair_field	8136764959	8138699893	1	1	6	6	0	0
3512	1	0	0x72b63d69	sensor	8138068361	8139869267	0	0	0	0	0	0
3519	1	0	0xbcabbe43	grenade_frag	8138608685	8144236591	0	0	0	0	0	0
