decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4477	348
110	0.002904	0.000000	0.000000	0.000000	0.000000	0.000000	4477	348
111	0.005361	0.000000	0.000000	0.002933	0.000000	0.000000	4477	341
112	0.000447	0.000000	0.000000	0.000000	0.000000	0.000000	4477	341
113	0.005809	0.000000	0.000000	0.002933	0.000000	0.000000	4476	341
114	0.010515	0.000000	0.000000	0.000000	0.000000	0.058824	4470	341
115	0.003133	0.000000	0.000000	0.002933	0.000000	0.000000	4468	341
116	0.001120	0.000000	0.000000	0.000000	0.000000	0.000000	4464	341
117	0.001124	0.000000	0.000000	0.000000	0.000000	0.000000	4450	341
118	0.006298	0.000000	0.125000	0.005865	0.000000	0.000000	4446	341
119	0.006973	0.000000	0.000000	0.000000	0.000000	0.058824	4446	341
120	0.011249	0.000000	0.000000	0.000000	0.000000	0.000000	4445	341
121	0.003600	0.000000	0.000000	0.008798	0.000000	0.000000	4445	341
122	0.000450	0.000000	0.000000	0.002933	0.000000	0.000000	4445	341
123	0.004049	0.000000	0.000000	0.000000	0.000000	0.000000	4445	341
