decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
85	0.001458	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
86	0.000902	0.000000	0.000000	0.069547	0.000000	0.000000	14405	2430
87	0.000902	0.000000	0.000000	0.120165	0.000000	0.000000	14405	2430
88	0.012635	0.000000	0.000000	0.000000	0.000000	0.030303	14405	2430
89	0.000278	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
90	0.002430	0.000069	0.000000	0.000000	0.000000	0.000000	14405	2430
91	0.003124	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
92	0.003540	0.000000	0.000000	0.000000	0.000000	0.031250	14405	2430
93	0.005415	0.000000	0.000000	0.009053	0.000000	0.000000	14405	2430
94	0.003124	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
95	0.010274	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
96	0.007497	0.000000	0.000000	0.000412	0.000000	0.000000	14405	2430
97	0.003124	0.000000	0.000000	0.090123	0.000000	0.000000	14405	2430
98	0.002430	0.000000	0.000000	0.000000	0.000000	0.031250	14405	2430
99	0.000694	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
100	0.103922	0.000000	0.000000	0.000823	0.000000	0.000000	14405	2430
101	0.001180	0.000000	0.000000	0.009465	0.000000	0.031250	14405	2430
102	0.004373	0.000000	0.000000	0.000412	0.000000	0.000000	14405	2430
103	0.001666	0.000000	0.000000	0.001646	0.000000	0.000000	14405	2430
104	0.010830	0.000208	0.000000	0.000823	0.000000	0.000000	14405	2430
105	0.000764	0.000000	0.000000	0.014815	0.000000	0.031250	14405	2430
106	0.000278	0.000000	0.000000	0.008230	0.000000	0.000000	14405	2430
107	0.004790	0.000000	0.000000	0.011523	0.000000	0.031250	14405	2430
108	0.005762	0.000000	0.000000	0.009053	0.000000	0.000000	14405	2430
109	0.002638	0.000000	0.000000	0.003704	0.000000	0.000000	14405	2430
110	0.002152	0.000000	0.000000	0.006996	0.000000	0.000000	14405	2430
111	0.000555	0.000000	0.000000	0.003292	0.000000	0.000000	14405	2430
112	0.005276	0.000000	0.000000	0.000000	0.000000	0.031250	14405	2430
113	0.021520	0.000000	0.076923	0.000000	0.000000	0.000000	14405	2430
114	0.002638	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
115	0.000139	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
116	0.000417	0.000000	0.000000	0.000000	0.000000	0.000000	14405	2430
117	0.283374	0.055814	0.000000	0.001646	0.000000	0.000000	14405	2430
118	0.020136	0.000000	0.000000	0.035391	0.000000	0.000000	14402	2430
119	0.002777	0.000000	0.000000	0.001646	0.000000	0.000000	14402	2430
120	0.001319	0.000000	0.000000	0.000000	0.000000	0.093750	14402	2430
121	0.005625	0.000000	0.000000	0.017695	0.000000	0.000000	14401	2430
122	0.015140	0.000000	0.000000	0.000412	0.000000	0.000000	14399	2430
123	0.004098	0.000000	0.000000	0.001235	0.000000	0.064516	14399	2430
124	0.007501	0.000000	0.000000	0.000000	0.000000	0.033333	14399	2430
125	0.005625	0.000000	0.000000	0.000823	0.000000	0.000000	14399	2430
126	0.247170	0.000000	0.000000	0.647325	0.611934	0.000000	14399	2430
