decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
33	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	157	8240
34	0.076433	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
35	0.000000	0.000000	0.000000	0.135680	0.000000	0.000000	157	8240
36	0.133758	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
37	0.000000	0.000000	0.000000	0.001335	0.000000	0.000000	157	8240
38	0.006369	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
39	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	157	8240
40	0.000000	0.000000	0.000000	0.000000	0.000000	0.058824	157	8240
41	0.025478	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
42	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
43	0.000000	0.000000	0.000000	0.000121	0.000000	0.000000	157	8240
44	0.019108	0.000000	0.000000	0.006553	0.000000	0.000000	157	8240
45	0.000000	0.000000	0.000000	0.000728	0.000000	0.058824	157	8240
46	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
47	0.057325	0.000000	0.000000	0.000000	0.000000	0.029412	157	8240
48	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
49	0.063694	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
50	0.000000	0.000000	0.000000	0.006553	0.000000	0.000000	157	8240
51	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157	8240
52	0.000000	0.000000	0.000000	0.005340	0.000000	0.000000	157	8240
53	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	157	8240
54	0.000000	0.000000	0.000000	0.002670	0.000000	0.000000	157	8240
55	0.000000	0.000000	0.000000	0.006675	0.000000	0.000000	157	8240
56	0.000000	0.000000	0.000000	0.000121	0.000000	0.000000	157	8240
57	0.000000	0.000000	0.000000	0.000485	0.000000	0.000000	157	8239
58	0.000000	0.000000	0.000000	0.000121	0.000000	0.029412	157	8239
59	0.000000	0.000000	0.000000	0.003156	0.000243	0.000000	157	8238
60	0.000000	0.000000	0.000000	0.000972	0.000000	0.029412	157	8232
61	0.000000	0.000000	0.000000	0.000729	0.000000	0.000000	157	8232
62	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	157	8232
63	0.000000	0.000000	0.000000	0.000121	0.000000	0.000000	157	8232
64	0.000000	0.000000	0.000000	0.000364	0.000000	0.029412	157	8232
65	0.000000	0.000000	0.000000	0.010690	0.000000	0.000000	157	8232
66	0.000000	0.000000	0.000000	0.000729	0.000000	0.000000	157	8232
67	0.000000	0.000000	0.000000	0.004252	0.000000	0.000000	157	8232
68	0.000000	0.000000	0.000000	0.001215	0.000000	0.029412	157	8232
69	0.038217	0.000000	0.000000	0.000000	0.000000	0.029412	157	8232
70	0.000000	0.000000	0.000000	0.001944	0.000000	0.000000	157	8232
71	0.000000	0.000000	0.000000	0.000972	0.000000	0.000000	157	8232
72	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	157	8232
73	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157	8232
74	0.006369	0.000000	0.000000	0.003644	0.000000	0.000000	157	8232
75	0.000000	0.000000	0.000000	0.823129	0.749879	0.000000	157	8232
76	0.000000	0.000000	0.000000	0.000243	0.000000	0.000000	157	8232
77	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	157	8232
78	0.012739	0.000000	0.000000	0.000000	0.000000	0.000000	157	8232
79	0.012739	0.000000	0.000000	0.002672	0.000000	0.000000	157	8232
80	0.000000	0.000000	0.000000	0.001093	0.000000	0.000000	157	8232
81	0.038217	0.000000	0.000000	0.000243	0.000000	0.000000	157	8232
82	0.000000	0.000000	0.000000	0.000364	0.000000	0.000000	157	8232
83	0.000000	0.000000	1.000000	0.003887	0.000000	0.029412	157	8232
