decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
124	0.001084	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
125	0.031758	0.000155	0.000000	0.000000	0.000000	0.000000	6455	334
126	0.209140	0.000000	0.000000	0.640719	0.529940	0.000000	6455	334
127	0.006042	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
128	0.002789	0.000000	0.250000	0.002994	0.000000	0.019231	6455	334
129	0.003098	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
130	0.004493	0.000000	0.000000	0.000000	0.000000	0.019231	6455	334
131	0.002014	0.000000	0.000000	0.002994	0.000000	0.000000	6455	334
132	0.004648	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
133	0.002324	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
134	0.003098	0.000000	0.000000	0.002994	0.000000	0.000000	6455	334
135	0.002943	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
136	0.002479	0.000155	0.000000	0.002994	0.000000	0.000000	6455	334
137	0.004493	0.000000	0.000000	0.005988	0.000000	0.000000	6455	334
138	0.002789	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
139	0.040124	0.000155	0.000000	0.053892	0.000000	0.000000	6455	334
140	0.001859	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
141	0.009295	0.000000	0.000000	0.000000	0.000000	0.000000	6455	334
142	0.003875	0.000000	0.000000	0.003003	0.000000	0.019231	6452	333
143	0.004653	0.000155	0.000000	0.006024	0.000000	0.000000	6448	332
144	0.041266	0.000000	0.000000	0.057229	0.000000	0.000000	6446	332
145	0.003104	0.000000	0.000000	0.003012	0.000000	0.019231	6443	332
146	0.005436	0.000000	0.000000	0.000000	0.000000	0.019231	6439	332
147	0.005595	0.000155	0.000000	0.000000	0.000000	0.000000	6434	332
148	0.010107	0.000000	0.000000	0.015060	0.000000	0.000000	6431	332
149	0.001711	0.000000	0.000000	0.027108	0.000000	0.000000	6430	332
150	0.002023	0.000000	0.000000	0.003012	0.000000	0.000000	6425	332
151	0.004204	0.000000	0.000000	0.009036	0.000000	0.000000	6423	332
152	0.004361	0.000000	0.000000	0.000000	0.000000	0.019231	6420	332
153	0.008725	0.000467	0.000000	0.000000	0.000000	0.000000	6418	332
154	0.016516	0.000156	0.000000	0.003012	0.000000	0.000000	6418	332
155	0.018544	0.000156	0.000000	0.021084	0.000000	0.000000	6417	332
156	0.008259	0.000000	0.000000	0.030120	0.015060	0.000000	6417	332
157	0.003740	0.000000	0.000000	0.000000	0.000000	0.000000	6417	332
158	0.017142	0.000000	0.000000	0.006024	0.000000	0.019608	6417	332
159	0.012467	0.000000	0.000000	0.000000	0.000000	0.000000	6417	332
160	0.003584	0.000000	0.000000	0.000000	0.000000	0.137255	6417	332
161	0.048621	0.000000	0.000000	0.012048	0.000000	0.000000	6417	332
162	0.003273	0.000000	0.000000	0.000000	0.000000	0.000000	6417	330
163	0.006701	0.000000	0.000000	0.000000	0.000000	0.000000	6417	330
164	0.019168	0.000000	0.000000	0.064024	0.000000	0.000000	6417	328
165	0.002961	0.000000	0.000000	0.012195	0.000000	0.000000	6417	328
166	0.001403	0.000156	0.000000	0.003049	0.000000	0.000000	6417	328
167	0.004364	0.000000	0.000000	0.015244	0.000000	0.019608	6416	328
168	0.007481	0.000000	0.000000	0.006098	0.000000	0.000000	6416	328
169	0.009353	0.000000	0.000000	0.018293	0.000000	0.019608	6415	328
170	0.012627	0.000000	0.000000	0.003049	0.000000	0.000000	6415	328
171	0.004209	0.000000	0.000000	0.000000	0.000000	0.019608	6415	328
172	0.005144	0.000000	0.000000	0.000000	0.000000	0.000000	6415	328
173	0.003280	0.000000	0.000000	0.000000	0.000000	0.019608	6403	328
174	0.031778	0.000000	0.000000	0.000000	0.000000	0.000000	6388	328
175	0.002669	0.000000	0.000000	0.000000	0.000000	0.000000	6370	328
176	0.014636	0.000000	0.000000	0.000000	0.000000	0.000000	6354	328
177	0.004890	0.000000	0.000000	0.536585	0.420732	0.000000	6339	328
178	0.013768	0.000158	0.000000	0.000000	0.000000	0.000000	6319	328
179	0.034745	0.000000	0.000000	0.003049	0.000000	0.000000	6303	328
180	0.009227	0.000000	0.000000	0.000000	0.000000	0.000000	6286	328
181	0.066592	0.000159	0.333333	0.000000	0.000000	0.000000	6277	328
182	0.003029	0.000000	0.000000	0.003049	0.000000	0.020000	6272	328
183	0.009419	0.000000	0.000000	0.000000	0.000000	0.000000	6264	328
184	0.004472	0.000000	0.000000	0.000000	0.000000	0.000000	6261	328
185	0.019671	0.000160	0.000000	0.006098	0.000000	0.000000	6253	328
186	0.001759	0.000000	0.000000	0.000000	0.000000	0.000000	6253	328
187	0.004479	0.000000	0.000000	0.000000	0.000000	0.000000	6251	328
188	0.012958	0.000000	0.000000	0.006098	0.000000	0.020000	6251	328
189	0.021130	0.000000	0.000000	0.000000	0.000000	0.020000	6247	328
190	0.004162	0.000000	0.000000	0.051829	0.000000	0.020000	6247	328
191	0.002401	0.000000	0.000000	0.006098	0.000000	0.180000	6247	328
192	0.038098	0.000000	0.000000	0.024390	0.000000	0.000000	6247	328
