x,y,z,motif
-20.75,-8.25,-4.80,sous_dalle
-20.75,-8.25,-4.52,hauteur_libre
-20.75,-8.25,-3.19,hauteur_libre
-20.25,-8.25,-6.12,hauteur_libre
-20.25,-8.25,-4.80,hauteur_libre
-20.25,-8.25,-3.68,sous_dalle
-19.75,-8.25,-4.80,hauteur_libre
-19.75,-8.25,-3.75,sous_dalle
-19.25,-8.25,-4.80,hauteur_libre
-19.25,-8.25,-3.75,sous_dalle
-18.75,-8.25,-4.80,hauteur_libre
-18.75,-8.25,-3.75,sous_dalle
-18.25,-8.25,-4.80,hauteur_libre
-18.25,-8.25,-3.75,sous_dalle
-17.75,-8.25,-5.90,hauteur_libre
-17.75,-8.25,-4.80,hauteur_libre
-17.75,-8.25,-3.46,sous_dalle
-17.25,-8.25,-5.10,sous_dalle
-17.25,-8.25,-4.80,hauteur_libre
-16.75,-8.25,8.45,sous_dalle
-16.75,-8.25,8.81,hauteur_libre
-16.25,-8.25,8.80,hauteur_libre
-15.75,-8.25,8.45,sous_dalle
-15.75,-8.25,8.80,hauteur_libre
-15.25,-8.25,-5.10,sous_dalle
-15.25,-8.25,-4.80,hauteur_libre
-14.75,-8.25,-5.77,hauteur_libre
-14.75,-8.25,-4.79,hauteur_libre
-14.75,-8.25,-3.33,sous_dalle
-14.25,-8.25,-4.80,hauteur_libre
-14.25,-8.25,-3.74,sous_dalle
-13.75,-8.25,-4.80,hauteur_libre
-13.75,-8.25,-3.75,sous_dalle
-13.25,-8.25,-4.80,hauteur_libre
-13.25,-8.25,-3.75,sous_dalle
-12.75,-8.25,-4.80,hauteur_libre
-12.75,-8.25,-3.75,sous_dalle
-12.75,-8.25,8.45,sous_dalle
-12.75,-8.25,8.81,hauteur_libre
-12.25,-8.25,-4.80,hauteur_libre
-12.25,-8.25,-3.75,sous_dalle
-12.25,-8.25,8.80,hauteur_libre
-11.75,-8.25,-4.80,hauteur_libre
-11.75,-8.25,-3.75,sous_dalle
-11.75,-8.25,8.45,sous_dalle
-11.75,-8.25,8.80,hauteur_libre
-11.25,-8.25,-4.80,hauteur_libre
-11.25,-8.25,-3.75,sous_dalle
-10.75,-8.25,-4.80,hauteur_libre
-10.75,-8.25,-3.75,sous_dalle
-10.25,-8.25,-4.80,hauteur_libre
-10.25,-8.25,-3.75,sous_dalle
-9.75,-8.25,-5.83,hauteur_libre
-9.75,-8.25,-4.80,hauteur_libre
-9.75,-8.25,-3.40,sous_dalle
-9.25,-8.25,-5.10,sous_dalle
-9.25,-8.25,-4.80,hauteur_libre
-8.75,-8.25,-1.01,sous_dalle
-8.75,-8.25,8.45,sous_dalle
-8.75,-8.25,8.81,hauteur_libre
-8.25,-8.25,8.80,hauteur_libre
-7.75,-8.25,-1.45,sous_dalle
-7.75,-8.25,8.45,sous_dalle
-7.75,-8.25,8.80,hauteur_libre
-7.25,-8.25,-5.10,sous_dalle
-7.25,-8.25,-4.80,hauteur_libre
-7.25,-8.25,-1.45,sous_dalle
-7.25,-8.25,2.30,hauteur_libre
-6.75,-8.25,-5.83,hauteur_libre
-6.75,-8.25,-4.80,hauteur_libre
-6.75,-8.25,-3.39,sous_dalle
-6.75,-8.25,-1.45,sous_dalle
-6.25,-8.25,-4.80,hauteur_libre
-6.25,-8.25,-3.75,sous_dalle
-6.25,-8.25,-1.45,sous_dalle
-6.25,-8.25,2.69,sous_dalle
-5.75,-8.25,-4.80,hauteur_libre
-5.75,-8.25,-3.75,sous_dalle
-5.75,-8.25,-1.45,sous_dalle
-5.75,-8.25,2.69,sous_dalle
-5.25,-8.25,-5.89,hauteur_libre
-5.25,-8.25,-4.80,hauteur_libre
-5.25,-8.25,-3.44,sous_dalle
-5.25,-8.25,-1.45,sous_dalle
-5.25,-8.25,2.70,sous_dalle
-4.75,-8.25,-5.10,sous_dalle
-4.75,-8.25,-4.80,hauteur_libre
-4.75,-8.25,-1.45,sous_dalle
-4.75,-8.25,2.43,sous_dalle
-4.25,-8.25,-4.90,sous_dalle
-4.25,-8.25,-1.45,sous_dalle
-4.25,-8.25,-1.00,sous_dalle
4.25,-8.25,0.22,sous_dalle
5.25,-8.25,6.36,sous_dalle
5.25,-8.25,9.13,sous_dalle
5.25,-8.25,10.06,sous_dalle
5.75,-8.25,10.75,hauteur_libre
6.25,-8.25,5.53,hauteur_libre
6.25,-8.25,10.75,sous_dalle
6.25,-8.25,11.33,hauteur_libre
6.75,-8.25,10.75,sous_dalle
6.75,-8.25,11.33,hauteur_libre
8.25,-8.25,10.70,hauteur_libre
8.75,-8.25,5.51,hauteur_libre
8.75,-8.25,10.67,sous_dalle
8.75,-8.25,11.33,hauteur_libre
9.75,-8.25,0.14,hauteur_libre
10.25,-8.25,0.14,hauteur_libre
10.75,-8.25,0.14,sous_dalle
10.75,-8.25,1.78,sous_dalle
10.75,-8.25,2.18,hauteur_libre
10.75,-8.25,3.09,hauteur_libre
10.75,-8.25,4.61,hauteur_libre
10.75,-8.25,5.90,hauteur_libre
10.75,-8.25,10.70,hauteur_libre
11.25,-8.25,2.26,hauteur_libre
11.25,-8.25,5.54,hauteur_libre
11.25,-8.25,10.67,sous_dalle
11.25,-8.25,11.32,hauteur_libre
11.75,-8.25,0.14,sous_dalle
11.75,-8.25,0.41,hauteur_libre
11.75,-8.25,1.78,sous_dalle
11.75,-8.25,2.26,sous_dalle
11.75,-8.25,4.77,hauteur_libre
13.25,-8.25,1.97,hauteur_libre
13.25,-8.25,10.73,sous_dalle
13.25,-8.25,11.33,hauteur_libre
13.75,-8.25,5.53,hauteur_libre
13.75,-8.25,10.67,sous_dalle
13.75,-8.25,11.33,hauteur_libre
15.75,-8.25,10.72,sous_dalle
15.75,-8.25,11.33,hauteur_libre
16.25,-8.25,1.22,sous_dalle
16.25,-8.25,1.65,sous_dalle
16.25,-8.25,2.37,hauteur_libre
16.25,-8.25,10.72,sous_dalle
16.25,-8.25,11.33,hauteur_libre
17.75,-8.25,10.70,hauteur_libre
18.25,-8.25,5.51,hauteur_libre
18.25,-8.25,10.67,sous_dalle
18.25,-8.25,11.33,hauteur_libre
18.75,-8.25,1.21,hauteur_libre
18.75,-8.25,10.72,sous_dalle
18.75,-8.25,11.33,hauteur_libre
19.25,-8.25,1.66,sous_dalle
20.25,-8.25,10.70,hauteur_libre
20.75,-8.25,5.53,hauteur_libre
20.75,-8.25,10.67,sous_dalle
20.75,-8.25,11.33,hauteur_libre
22.75,-8.25,-2.90,hors_arene
22.75,-8.25,1.59,sous_dalle
22.75,-8.25,2.09,hors_arene
22.75,-8.25,10.67,hors_arene
23.25,-8.25,-2.90,hors_arene
23.25,-8.25,1.85,hors_arene
23.25,-8.25,10.67,hors_arene
23.75,-8.25,-2.90,hors_arene
23.75,-8.25,1.85,hors_arene
24.25,-8.25,-2.90,hors_arene
24.25,-8.25,1.85,hors_arene
24.75,-8.25,-2.90,hors_arene
24.75,-8.25,1.47,sous_dalle
24.75,-8.25,1.85,hors_arene
25.25,-8.25,-2.90,hors_arene
25.25,-8.25,1.85,hors_arene
25.75,-8.25,-2.90,hors_arene
25.75,-8.25,1.85,hors_arene
26.25,-8.25,-2.90,hors_arene
26.25,-8.25,1.85,hors_arene
26.75,-8.25,-2.90,hors_arene
26.75,-8.25,2.02,hors_arene
-27.25,-7.75,-4.78,hors_arene
-27.25,-7.75,-1.24,hauteur_libre
-27.25,-7.75,6.98,hors_arene
-26.75,-7.75,-4.78,hors_arene
-26.75,-7.75,-1.40,sous_dalle
-26.75,-7.75,1.61,sous_dalle
-26.75,-7.75,8.80,hauteur_libre
-26.75,-7.75,10.11,sous_dalle
-26.25,-7.75,-4.78,hauteur_libre
-26.25,-7.75,-1.40,hauteur_libre
-26.25,-7.75,0.80,sous_dalle
-26.25,-7.75,1.51,sous_dalle
-26.25,-7.75,2.17,hauteur_libre
-26.25,-7.75,3.00,sous_dalle
-26.25,-7.75,5.50,hauteur_libre
-26.25,-7.75,6.39,sous_dalle
-26.25,-7.75,6.97,hauteur_libre
-26.25,-7.75,8.80,hauteur_libre
-26.25,-7.75,9.56,sous_dalle
-26.25,-7.75,10.11,sous_dalle
-25.75,-7.75,-1.40,hauteur_libre
-25.75,-7.75,0.80,hauteur_libre
-25.75,-7.75,3.00,hauteur_libre
-25.75,-7.75,5.48,hauteur_libre
-25.75,-7.75,6.39,sous_dalle
-25.75,-7.75,7.02,hauteur_libre
-25.75,-7.75,9.60,hors_arene
-25.25,-7.75,-1.40,sous_dalle
-25.25,-7.75,-1.11,hauteur_libre
-25.25,-7.75,1.09,hauteur_libre
-25.25,-7.75,3.97,sous_dalle
-25.25,-7.75,5.31,sous_dalle
-25.25,-7.75,5.67,hauteur_libre
-25.25,-7.75,6.75,hauteur_libre
-25.25,-7.75,9.60,hors_arene
-24.75,-7.75,-1.38,sous_dalle
-24.75,-7.75,1.41,hauteur_libre
-24.75,-7.75,3.48,hauteur_libre
-24.75,-7.75,5.65,hauteur_libre
-24.75,-7.75,6.64,hors_arene
-24.25,-7.75,-1.40,hauteur_libre
-24.25,-7.75,0.46,hauteur_libre
-24.25,-7.75,2.64,hauteur_libre
-24.25,-7.75,5.05,sous_dalle
-24.25,-7.75,5.65,hauteur_libre
-24.25,-7.75,6.45,hors_arene
-23.75,-7.75,-1.40,sous_dalle
-23.75,-7.75,-0.74,hauteur_libre
-23.75,-7.75,1.45,hauteur_libre
-23.75,-7.75,3.52,hauteur_libre
-23.75,-7.75,5.65,hauteur_libre
-23.75,-7.75,6.69,hors_arene
-23.25,-7.75,-2.54,sous_dalle
-23.25,-7.75,-1.75,sous_dalle
-23.25,-7.75,-1.16,hauteur_libre
-23.25,-7.75,0.36,sous_dalle
-23.25,-7.75,1.04,hauteur_libre
-23.25,-7.75,2.56,hauteur_libre
-23.25,-7.75,4.01,hauteur_libre
-23.25,-7.75,5.36,sous_dalle
-23.25,-7.75,5.65,hauteur_libre
-23.25,-7.75,6.76,sous_dalle
-22.75,-7.75,3.00,hauteur_libre
-22.75,-7.75,5.49,hauteur_libre
-22.75,-7.75,6.39,sous_dalle
-22.75,-7.75,7.02,hauteur_libre
-22.75,-7.75,9.60,hauteur_libre
-22.25,-7.75,-1.38,sous_dalle
-22.25,-7.75,0.82,sous_dalle
-22.25,-7.75,2.99,sous_dalle
-22.25,-7.75,6.37,hauteur_libre
-22.25,-7.75,8.80,hauteur_libre
-22.25,-7.75,10.10,sous_dalle
-21.75,-7.75,-1.38,sous_dalle
-21.75,-7.75,0.82,sous_dalle
-21.75,-7.75,2.99,sous_dalle
-21.75,-7.75,6.37,hauteur_libre
-21.75,-7.75,8.80,hauteur_libre
-21.75,-7.75,10.11,sous_dalle
-21.25,-7.75,-1.40,hauteur_libre
-21.25,-7.75,0.77,hauteur_libre
-21.25,-7.75,3.00,hauteur_libre
-21.25,-7.75,5.49,hauteur_libre
-21.25,-7.75,6.39,sous_dalle
-21.25,-7.75,7.02,hauteur_libre
-20.75,-7.75,-2.54,hauteur_libre
-20.75,-7.75,-1.76,sous_dalle
-20.75,-7.75,-1.16,hauteur_libre
-20.75,-7.75,0.35,sous_dalle
-20.75,-7.75,1.04,hauteur_libre
-20.75,-7.75,2.45,hauteur_libre
-20.75,-7.75,3.54,hauteur_libre
-20.75,-7.75,5.65,hauteur_libre
-20.75,-7.75,6.75,sous_dalle
-20.25,-7.75,-1.40,sous_dalle
-20.25,-7.75,-0.75,hauteur_libre
-20.25,-7.75,2.78,hauteur_libre
-20.25,-7.75,4.19,hauteur_libre
-20.25,-7.75,5.65,hauteur_libre
-19.75,-7.75,-1.40,hauteur_libre
-19.75,-7.75,0.46,hauteur_libre
-19.75,-7.75,2.64,hauteur_libre
-19.75,-7.75,3.57,hauteur_libre
-19.75,-7.75,5.20,sous_dalle
-19.75,-7.75,5.65,hauteur_libre
-19.25,-7.75,-1.40,hauteur_libre
-19.25,-7.75,0.46,hauteur_libre
-19.25,-7.75,2.64,hauteur_libre
-19.25,-7.75,3.57,hauteur_libre
-19.25,-7.75,5.20,sous_dalle
-19.25,-7.75,5.65,hauteur_libre
-18.75,-7.75,-1.40,hauteur_libre
-18.75,-7.75,0.46,hauteur_libre
-18.75,-7.75,2.64,hauteur_libre
-18.75,-7.75,3.57,hauteur_libre
-18.75,-7.75,5.21,sous_dalle
-18.75,-7.75,5.65,hauteur_libre
-18.25,-7.75,-1.40,hauteur_libre
-18.25,-7.75,0.49,hauteur_libre
-18.25,-7.75,2.67,hauteur_libre
-18.25,-7.75,3.61,hauteur_libre
-18.25,-7.75,5.27,sous_dalle
-18.25,-7.75,5.65,hauteur_libre
-17.75,-7.75,-1.40,hauteur_libre
-17.75,-7.75,-0.55,hauteur_libre
-17.75,-7.75,2.94,hauteur_libre
-17.75,-7.75,4.33,hauteur_libre
-17.75,-7.75,5.65,hauteur_libre
-17.75,-7.75,6.75,hauteur_libre
-17.25,-7.75,-2.54,hauteur_libre
-17.25,-7.75,-1.40,hauteur_libre
-17.25,-7.75,0.75,hauteur_libre
-17.25,-7.75,2.28,hauteur_libre
-17.25,-7.75,4.08,hauteur_libre
-17.25,-7.75,5.63,hauteur_libre
-17.25,-7.75,6.57,sous_dalle
-17.25,-7.75,7.02,hauteur_libre
-16.75,-7.75,-1.40,hauteur_libre
-16.75,-7.75,0.80,hauteur_libre
-16.75,-7.75,3.00,hauteur_libre
-16.75,-7.75,5.49,hauteur_libre
-16.75,-7.75,6.39,sous_dalle
-16.75,-7.75,7.02,hauteur_libre
-16.75,-7.75,8.81,hauteur_libre
-16.75,-7.75,9.60,sous_dalle
-16.75,-7.75,10.10,sous_dalle
-16.25,-7.75,-1.00,hauteur_libre
-16.25,-7.75,2.00,hauteur_libre
-16.25,-7.75,3.00,sous_dalle
-16.25,-7.75,5.74,hauteur_libre
-16.25,-7.75,8.80,hauteur_libre
-16.25,-7.75,10.11,sous_dalle
-15.75,-7.75,-1.00,hauteur_libre
-15.75,-7.75,2.00,sous_dalle
-15.75,-7.75,6.39,sous_dalle
-15.75,-7.75,6.99,hauteur_libre
-15.75,-7.75,8.80,hauteur_libre
-15.75,-7.75,10.12,sous_dalle
-15.25,-7.75,-2.54,hauteur_libre
-15.25,-7.75,-1.00,hauteur_libre
-15.25,-7.75,6.39,sous_dalle
-15.25,-7.75,6.99,hauteur_libre
-14.75,-7.75,-1.00,sous_dalle
-14.75,-7.75,2.75,sous_dalle
-14.75,-7.75,6.15,sous_dalle
-14.75,-7.75,6.79,hauteur_libre
-14.25,-7.75,-1.00,sous_dalle
-14.25,-7.75,6.60,sous_dalle
-14.25,-7.75,7.00,sous_dalle
-14.25,-7.75,7.72,hauteur_libre
-14.25,-7.75,9.03,sous_dalle
-13.75,-7.75,-1.00,sous_dalle
-13.75,-7.75,6.60,sous_dalle
-13.75,-7.75,7.00,sous_dalle
-13.75,-7.75,7.72,hauteur_libre
-13.75,-7.75,8.53,sous_dalle
-13.75,-7.75,9.25,sous_dalle
-13.25,-7.75,-1.00,sous_dalle
-13.25,-7.75,6.60,sous_dalle
-13.25,-7.75,7.00,sous_dalle
-13.25,-7.75,7.52,sous_dalle
-13.25,-7.75,8.03,sous_dalle
-13.25,-7.75,8.75,hauteur_libre
-12.75,-7.75,-1.00,sous_dalle
-12.75,-7.75,-0.66,hauteur_libre
-12.75,-7.75,6.60,sous_dalle
-12.75,-7.75,7.18,sous_dalle
-12.75,-7.75,7.43,sous_dalle
-12.75,-7.75,7.98,hauteur_libre
-12.75,-7.75,9.02,sous_dalle
-12.75,-7.75,10.10,sous_dalle
-12.25,-7.75,-1.00,sous_dalle
-12.25,-7.75,-0.73,hauteur_libre
-12.25,-7.75,6.06,sous_dalle
-12.25,-7.75,6.40,sous_dalle
-12.25,-7.75,6.75,sous_dalle
-12.25,-7.75,7.15,sous_dalle
-12.25,-7.75,7.55,sous_dalle
-12.25,-7.75,7.95,sous_dalle
-12.25,-7.75,8.35,sous_dalle
-12.25,-7.75,8.80,hauteur_libre
-12.25,-7.75,10.11,sous_dalle
-11.75,-7.75,-1.00,sous_dalle
-11.75,-7.75,-0.66,hauteur_libre
-11.75,-7.75,6.60,sous_dalle
-11.75,-7.75,7.38,sous_dalle
-11.75,-7.75,7.98,hauteur_libre
-11.75,-7.75,9.03,sous_dalle
-11.75,-7.75,9.59,sous_dalle
-11.75,-7.75,10.12,sous_dalle
-11.25,-7.75,-1.00,sous_dalle
-11.25,-7.75,6.60,sous_dalle
-11.25,-7.75,7.00,sous_dalle
-11.25,-7.75,7.43,sous_dalle
-11.25,-7.75,8.07,sous_dalle
-11.25,-7.75,8.66,sous_dalle
-11.25,-7.75,9.18,sous_dalle
-10.75,-7.75,-1.00,sous_dalle
-10.75,-7.75,6.60,sous_dalle
-10.75,-7.75,7.00,sous_dalle
-10.75,-7.75,7.72,sous_dalle
-10.75,-7.75,8.43,sous_dalle
-10.75,-7.75,9.15,sous_dalle
-10.25,-7.75,-1.00,sous_dalle
-10.25,-7.75,6.60,sous_dalle
-10.25,-7.75,7.00,sous_dalle
-10.25,-7.75,7.73,hauteur_libre
-10.25,-7.75,8.93,sous_dalle
-9.75,-7.75,-1.00,sous_dalle
-9.75,-7.75,2.75,sous_dalle
-9.75,-7.75,6.25,sous_dalle
-9.75,-7.75,6.90,hauteur_libre
-9.25,-7.75,-2.54,hauteur_libre
-9.25,-7.75,-1.00,hauteur_libre
-9.25,-7.75,3.80,hauteur_libre
-9.25,-7.75,5.74,sous_dalle
-9.25,-7.75,6.39,sous_dalle
-9.25,-7.75,6.99,hauteur_libre
-8.75,-7.75,-1.00,hauteur_libre
-8.75,-7.75,2.00,hauteur_libre
-8.75,-7.75,6.39,sous_dalle
-8.75,-7.75,6.99,hauteur_libre
-8.75,-7.75,8.81,hauteur_libre
-8.75,-7.75,10.10,sous_dalle
-8.25,-7.75,2.00,hauteur_libre
-8.25,-7.75,5.74,hauteur_libre
-8.25,-7.75,8.80,hauteur_libre
-8.25,-7.75,10.11,sous_dalle
-7.75,-7.75,-1.40,sous_dalle
-7.75,-7.75,2.00,hauteur_libre
-7.75,-7.75,3.00,hauteur_libre
-7.75,-7.75,5.49,hauteur_libre
-7.75,-7.75,6.39,sous_dalle
-7.75,-7.75,7.02,hauteur_libre
-7.75,-7.75,8.80,hauteur_libre
-7.75,-7.75,9.60,sous_dalle
-7.75,-7.75,10.12,sous_dalle
-7.25,-7.75,-2.54,sous_dalle
-7.25,-7.75,-1.41,sous_dalle
-7.25,-7.75,2.01,sous_dalle
-7.25,-7.75,2.30,sous_dalle
-7.25,-7.75,2.57,sous_dalle
-7.25,-7.75,3.10,hauteur_libre
-7.25,-7.75,4.35,sous_dalle
-7.25,-7.75,5.48,sous_dalle
-7.25,-7.75,6.39,sous_dalle
-7.25,-7.75,7.02,hauteur_libre
-7.25,-7.75,9.60,sous_dalle
-6.75,-7.75,-1.41,sous_dalle
-6.75,-7.75,2.01,sous_dalle
-6.75,-7.75,2.68,sous_dalle
-6.75,-7.75,5.65,hauteur_libre
-6.75,-7.75,6.76,hauteur_libre
-6.25,-7.75,-1.42,sous_dalle
-6.25,-7.75,2.01,sous_dalle
-6.25,-7.75,2.69,sous_dalle
-5.75,-7.75,-1.41,sous_dalle
-5.75,-7.75,2.00,sous_dalle
-5.75,-7.75,2.69,sous_dalle
-5.25,-7.75,-1.41,sous_dalle
-5.25,-7.75,2.00,sous_dalle
-5.25,-7.75,2.70,sous_dalle
-5.25,-7.75,6.78,hauteur_libre
-4.75,-7.75,-2.54,sous_dalle
-4.75,-7.75,-1.41,sous_dalle
-4.75,-7.75,-0.99,hauteur_libre
-4.75,-7.75,2.00,sous_dalle
-4.75,-7.75,2.57,sous_dalle
-4.75,-7.75,3.12,hauteur_libre
-4.75,-7.75,5.53,hauteur_libre
-4.75,-7.75,6.57,sous_dalle
-4.75,-7.75,7.03,hauteur_libre
-4.25,-7.75,-4.90,sous_dalle
-4.25,-7.75,-1.40,sous_dalle
-4.25,-7.75,-0.67,hauteur_libre
-4.25,-7.75,2.00,sous_dalle
-4.25,-7.75,2.68,sous_dalle
-4.25,-7.75,6.39,sous_dalle
-4.25,-7.75,7.02,hauteur_libre
-3.75,-7.75,-4.93,hauteur_libre
-3.75,-7.75,-1.42,hauteur_libre
-3.75,-7.75,-0.58,sous_dalle
-3.75,-7.75,0.04,sous_dalle
-3.75,-7.75,0.68,hauteur_libre
-3.75,-7.75,6.23,sous_dalle
-3.75,-7.75,9.04,sous_dalle
-3.25,-7.75,6.23,sous_dalle
-3.25,-7.75,9.04,sous_dalle
4.25,-7.75,0.10,sous_dalle
4.75,-7.75,7.00,sous_dalle
5.25,-7.75,6.33,sous_dalle
5.25,-7.75,9.13,hauteur_libre
5.75,-7.75,10.75,hauteur_libre
6.25,-7.75,5.54,sous_dalle
6.25,-7.75,10.75,sous_dalle
6.25,-7.75,11.33,hauteur_libre
6.75,-7.75,10.75,sous_dalle
6.75,-7.75,11.33,hauteur_libre
8.25,-7.75,10.70,hauteur_libre
8.75,-7.75,5.54,sous_dalle
8.75,-7.75,10.67,sous_dalle
8.75,-7.75,11.33,hauteur_libre
10.25,-7.75,0.14,hauteur_libre
10.75,-7.75,0.14,hauteur_libre
10.75,-7.75,10.70,hauteur_libre
11.25,-7.75,0.15,hauteur_libre
11.25,-7.75,5.53,sous_dalle
11.25,-7.75,10.67,sous_dalle
11.25,-7.75,11.32,hauteur_libre
11.75,-7.75,0.14,sous_dalle
13.25,-7.75,2.09,hauteur_libre
13.25,-7.75,10.72,sous_dalle
13.25,-7.75,11.33,hauteur_libre
13.75,-7.75,5.53,sous_dalle
13.75,-7.75,10.67,sous_dalle
13.75,-7.75,11.33,hauteur_libre
15.75,-7.75,10.72,sous_dalle
15.75,-7.75,11.33,hauteur_libre
16.25,-7.75,1.02,sous_dalle
16.25,-7.75,1.45,sous_dalle
16.25,-7.75,2.16,sous_dalle
16.25,-7.75,2.90,hauteur_libre
16.25,-7.75,5.54,sous_dalle
16.25,-7.75,10.72,sous_dalle
16.25,-7.75,11.33,hauteur_libre
16.75,-7.75,5.53,sous_dalle
17.25,-7.75,5.53,sous_dalle
17.75,-7.75,5.53,sous_dalle
17.75,-7.75,10.70,hauteur_libre
18.25,-7.75,5.54,sous_dalle
18.25,-7.75,10.67,sous_dalle
18.25,-7.75,11.33,hauteur_libre
18.75,-7.75,1.01,hauteur_libre
18.75,-7.75,10.72,sous_dalle
18.75,-7.75,11.33,hauteur_libre
20.25,-7.75,10.70,hauteur_libre
20.75,-7.75,5.54,sous_dalle
20.75,-7.75,10.67,sous_dalle
20.75,-7.75,11.33,hauteur_libre
22.75,-7.75,-2.90,hors_arene
22.75,-7.75,2.09,hors_arene
22.75,-7.75,10.67,hors_arene
23.25,-7.75,-2.90,hors_arene
23.25,-7.75,1.85,hors_arene
23.25,-7.75,10.67,hors_arene
23.75,-7.75,-2.90,hors_arene
23.75,-7.75,1.85,hors_arene
24.25,-7.75,-2.90,hors_arene
24.25,-7.75,1.85,hors_arene
24.75,-7.75,-2.90,hors_arene
24.75,-7.75,1.47,sous_dalle
24.75,-7.75,1.85,hors_arene
24.75,-7.75,6.59,hors_arene
25.25,-7.75,-2.90,hors_arene
25.25,-7.75,1.85,hors_arene
25.75,-7.75,-2.90,hors_arene
25.75,-7.75,1.85,hors_arene
26.25,-7.75,-2.90,hors_arene
26.25,-7.75,1.85,hors_arene
26.75,-7.75,-2.90,hors_arene
26.75,-7.75,2.02,hors_arene
-27.25,-7.25,-4.78,hors_arene
-27.25,-7.25,-2.90,hors_arene
-27.25,-7.25,-1.41,hors_arene
-26.75,-7.25,-4.78,hauteur_libre
-26.75,-7.25,-2.90,hauteur_libre
-26.75,-7.25,-1.41,hauteur_libre
-26.75,-7.25,1.61,hauteur_libre
-26.75,-7.25,8.80,hauteur_libre
-26.75,-7.25,10.11,hauteur_libre
-26.75,-7.25,10.95,sous_dalle
-26.25,-7.25,-4.78,hauteur_libre
-26.25,-7.25,-2.90,sous_dalle
-26.25,-7.25,0.70,hauteur_libre
-26.25,-7.25,1.51,sous_dalle
-26.25,-7.25,2.17,hauteur_libre
-26.25,-7.25,8.80,hauteur_libre
-26.25,-7.25,10.11,sous_dalle
-25.75,-7.25,-2.90,hauteur_libre
-25.75,-7.25,4.78,sous_dalle
-25.75,-7.25,5.48,hauteur_libre
-25.25,-7.25,-2.90,hauteur_libre
-25.25,-7.25,5.65,sous_dalle
-25.25,-7.25,6.37,hors_arene
-24.75,-7.25,-2.90,hauteur_libre
-24.75,-7.25,5.65,sous_dalle
-24.75,-7.25,6.37,hors_arene
-24.25,-7.25,-2.90,hauteur_libre
-24.25,-7.25,5.65,sous_dalle
-24.25,-7.25,6.37,hors_arene
-23.75,-7.25,-2.90,hauteur_libre
-23.75,-7.25,5.65,sous_dalle
-23.75,-7.25,6.37,hors_arene
-23.25,-7.25,-2.90,hauteur_libre
-23.25,-7.25,5.65,sous_dalle
-22.75,-7.25,-2.90,hauteur_libre
-22.25,-7.25,-2.90,hauteur_libre
-22.25,-7.25,2.99,hauteur_libre
-22.25,-7.25,8.80,hauteur_libre
-22.25,-7.25,10.11,sous_dalle
-22.25,-7.25,10.96,sous_dalle
-21.75,-7.25,-2.90,hauteur_libre
-21.75,-7.25,2.99,hauteur_libre
-21.75,-7.25,8.80,hauteur_libre
-21.75,-7.25,10.11,sous_dalle
-21.25,-7.25,-2.90,hauteur_libre
-20.75,-7.25,-2.90,hauteur_libre
-20.75,-7.25,5.65,sous_dalle
-20.25,-7.25,-2.90,hauteur_libre
-20.25,-7.25,5.65,sous_dalle
-19.75,-7.25,-2.90,hauteur_libre
-19.75,-7.25,5.65,sous_dalle
-19.25,-7.25,-2.90,hauteur_libre
-19.25,-7.25,5.65,sous_dalle
-18.75,-7.25,-2.90,hauteur_libre
-18.75,-7.25,5.65,sous_dalle
-18.25,-7.25,-2.90,hauteur_libre
-18.25,-7.25,5.65,sous_dalle
-17.75,-7.25,-2.90,hauteur_libre
-17.75,-7.25,5.65,sous_dalle
-17.25,-7.25,-2.90,hauteur_libre
-17.25,-7.25,4.77,hauteur_libre
-17.25,-7.25,5.65,sous_dalle
-16.75,-7.25,-2.90,hauteur_libre
-16.75,-7.25,1.35,sous_dalle
-16.75,-7.25,1.80,hauteur_libre
-16.75,-7.25,8.81,hauteur_libre
-16.75,-7.25,10.10,sous_dalle
-16.25,-7.25,-2.90,hauteur_libre
-16.25,-7.25,1.35,sous_dalle
-16.25,-7.25,1.80,hauteur_libre
-16.25,-7.25,8.80,hauteur_libre
-16.25,-7.25,10.11,hauteur_libre
-16.25,-7.25,10.95,sous_dalle
-15.75,-7.25,-2.90,hauteur_libre
-15.75,-7.25,-0.89,hauteur_libre
-15.75,-7.25,0.02,sous_dalle
-15.75,-7.25,0.52,sous_dalle
-15.75,-7.25,1.04,sous_dalle
-15.75,-7.25,1.80,hauteur_libre
-15.75,-7.25,8.80,hauteur_libre
-15.75,-7.25,10.11,sous_dalle
-15.25,-7.25,-2.90,hauteur_libre
-15.25,-7.25,-0.89,hauteur_libre
-15.25,-7.25,0.02,sous_dalle
-15.25,-7.25,0.52,sous_dalle
-15.25,-7.25,1.04,sous_dalle
-15.25,-7.25,1.97,hauteur_libre
-14.75,-7.25,1.06,sous_dalle
-14.75,-7.25,1.35,sous_dalle
-14.25,-7.25,-0.99,sous_dalle
-14.25,-7.25,1.35,sous_dalle
-14.25,-7.25,4.76,hauteur_libre
-14.25,-7.25,5.55,hauteur_libre
-14.25,-7.25,6.35,hauteur_libre
-14.25,-7.25,7.15,hauteur_libre
-13.75,-7.25,1.21,sous_dalle
-13.25,-7.25,-0.99,sous_dalle
-13.25,-7.25,1.35,sous_dalle
-12.75,-7.25,-0.60,hauteur_libre
-12.75,-7.25,1.35,sous_dalle
