col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms
31,30,15.750,15.250,0,3,0.000,0.000,3,4,6,400.000,700.000
31,31,15.750,15.750,4,0,2.932,-0.481,3,2,5,200.000,300.000
31,32,15.750,16.250,0,0,0.000,0.000,0,3,3,300.000,500.000
31,33,15.750,16.750,0,0,0.000,0.000,0,1,1,0.000,300.000
31,41,15.750,20.750,0,1,0.000,0.000,1,0,1,0.000,0.000
32,-33,16.250,-16.250,3,4,8.625,0.000,7,6,13,3800.000,10600.000
32,-32,16.250,-15.750,3,4,1.878,-0.031,5,6,11,8200.000,11300.000
32,-31,16.250,-15.250,4,2,5.152,1.900,5,6,11,5800.000,5100.000
32,-29,16.250,-14.250,0,0,0.000,0.000,0,6,6,6500.000,7200.000
32,-28,16.250,-13.750,2,2,15.589,3.349,3,6,9,5100.000,7200.000
32,-27,16.250,-13.250,4,3,4.939,1.030,4,6,10,2900.000,2500.000
32,-26,16.250,-12.750,5,4,4.871,-0.015,8,6,14,5000.000,3300.000
32,-25,16.250,-12.250,6,8,0.659,0.122,10,6,15,6100.000,1700.000
32,-24,16.250,-11.750,1,0,6.687,0.885,1,4,5,700.000,1300.000
32,-23,16.250,-11.250,0,3,0.000,0.000,3,6,9,1300.000,2400.000
32,-22,16.250,-10.750,3,1,2.981,-0.046,4,5,9,1600.000,1200.000
32,-21,16.250,-10.250,6,1,9.244,0.099,7,6,12,1600.000,2100.000
32,-20,16.250,-9.750,0,4,0.000,0.000,4,6,9,2000.000,4000.000
32,-19,16.250,-9.250,3,2,0.361,0.000,4,5,9,1600.000,1200.000
32,-18,16.250,-8.750,1,1,7.103,-1.312,2,4,5,900.000,1100.000
32,-17,16.250,-8.250,2,2,13.890,0.031,3,3,6,2700.000,1200.000
32,-16,16.250,-7.750,0,0,0.000,0.000,0,3,3,1000.000,900.000
32,-15,16.250,-7.250,0,0,0.000,0.000,0,3,3,300.000,300.000
32,-14,16.250,-6.750,3,1,0.391,0.000,4,1,5,200.000,0.000
32,-13,16.250,-6.250,0,5,0.000,0.000,5,4,9,500.000,400.000
32,-12,16.250,-5.750,2,1,11.171,0.015,3,2,5,200.000,300.000
32,-11,16.250,-5.250,0,2,0.000,0.000,2,4,5,1300.000,600.000
32,-10,16.250,-4.750,0,1,0.000,0.000,1,6,7,2500.000,3400.000
32,-9,16.250,-4.250,3,1,9.414,0.015,4,5,8,500.000,1700.000
32,-8,16.250,-3.750,3,3,7.936,-0.488,6,4,10,1300.000,1500.000
32,-7,16.250,-3.250,6,1,6.729,-0.252,6,3,9,500.000,800.000
32,-6,16.250,-2.750,1,3,6.909,0.015,4,3,6,200.000,800.000
32,-5,16.250,-2.250,1,2,9.668,-1.175,2,3,5,400.000,600.000
32,-4,16.250,-1.750,1,3,7.730,-1.266,3,3,6,300.000,300.000
32,-3,16.250,-1.250,2,0,7.080,-0.717,2,3,5,200.000,400.000
32,-2,16.250,-0.750,2,2,7.209,-1.312,4,5,9,500.000,900.000
