ti	i	composant	niveau	statut	annonces	pct_records_ti	plancher_bruit	exces_sur_plancher	temoin_vide	temoin_inconnu	temoin_occupe
11	36	(hors grammaire)	-	hors_grammaire	5	3.94	2.0	2.5	527	3035	321
11	37	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	256	530	296
11	38	(hors grammaire)	-	hors_grammaire	2	1.57	2.0	1.0	336	370	524
11	40	(hors grammaire)	-	hors_grammaire	3	2.36	2.0	1.5	302	832	450
11	41	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	290	622	382
11	42	(hors grammaire)	-	hors_grammaire	6	4.72	2.0	3.0	528	525	443
11	43	(hors grammaire)	-	hors_grammaire	3	2.36	2.0	1.5	442	499	230
11	44	(hors grammaire)	-	hors_grammaire	3	2.36	2.0	1.5	244	458	373
11	45	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	2186	573	310
11	46	(hors grammaire)	-	hors_grammaire	2	1.57	2.0	1.0	214	1111	233
11	48	(hors grammaire)	-	hors_grammaire	2	1.57	2.0	1.0	948	954	406
11	49	(hors grammaire)	-	hors_grammaire	3	2.36	2.0	1.5	247	688	222
11	50	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	254	499	274
11	51	(hors grammaire)	-	hors_grammaire	4	3.15	2.0	2.0	205	477	233
11	52	(hors grammaire)	-	hors_grammaire	2	1.57	2.0	1.0	315	914	369
11	53	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	219	1021	528
11	54	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	282	600	3323
11	55	(hors grammaire)	-	hors_grammaire	2	1.57	2.0	1.0	1601	1898	1076
11	56	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	281	1172	551
11	57	(hors grammaire)	-	hors_grammaire	3	2.36	2.0	1.5	1055	1456	2644
11	58	(hors grammaire)	-	hors_grammaire	6	4.72	2.0	3.0	1018	1177	929
11	59	(hors grammaire)	-	hors_grammaire	2	1.57	2.0	1.0	1905	1283	2948
11	60	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	1652	4111	842
11	61	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	1368	962	400
11	62	(hors grammaire)	-	hors_grammaire	1	0.79	2.0	0.5	375	829	334
13	0	managed-object-property-name-component	0	porte	140	4.93	37.0	3.8	1238	3330	234791
13	1	managed-object-property-component	1	non_porte	265	9.33	37.0	7.2	857	938	209112
13	2	managed-object-player-masked-property-component	1	non_porte	434	15.28	37.0	11.7	593	1001	602
13	3	managed-object-player-masked-property-component	1	non_porte	440	15.49	37.0	11.9	380	533	275
13	4	managed-object-player-masked-property-component	1	non_porte	515	18.13	37.0	13.9	1363	1847	2511
13	5	managed-object-player-masked-property-component	1	non_porte	469	16.51	37.0	12.7	1255	963	94044
13	6	managed-object-player-masked-property-component	1	non_porte	435	15.31	37.0	11.8	643	633	429
13	7	managed-object-player-masked-property-component	1	non_porte	435	15.31	37.0	11.8	744	1212	494
13	8	managed-object-player-masked-property-component	1	non_porte	482	16.97	37.0	13.0	878	956	507
13	9	managed-object-player-masked-property-component	1	non_porte	503	17.71	37.0	13.6	492	1006	865
13	10	managed-object-player-masked-property-component	1	non_porte	90	3.17	37.0	2.4	682	740	327
13	11	managed-object-player-masked-property-component	1	non_porte	31	1.09	37.0	0.8	200	374	1886
13	12	managed-object-player-masked-property-component	1	non_porte	33	1.16	37.0	0.9	473	511	348
13	13	managed-object-player-masked-property-component	1	non_porte	41	1.44	37.0	1.1	1038	545	447
13	14	managed-object-player-masked-property-component	1	non_porte	108	3.80	37.0	2.9	174	409	204
13	15	managed-object-player-masked-property-component	1	non_porte	35	1.23	37.0	0.9	261	322	369
13	16	managed-object-player-masked-property-component	1	non_porte	122	4.29	37.0	3.3	4175	972	485
13	17	managed-object-player-masked-property-component	1	non_porte	29	1.02	37.0	0.8	258	1150	423
13	18	managed-object-player-masked-property-component	1	non_porte	23	0.81	37.0	0.6	681	501	339
13	19	managed-object-player-masked-property-component	1	non_porte	30	1.06	37.0	0.8	142	374	203
13	20	managed-object-player-masked-property-component	1	non_porte	58	2.04	37.0	1.6	296	695	2018
13	21	managed-object-player-masked-property-component	1	non_porte	27	0.95	37.0	0.7	274	557	178677
13	22	managed-object-player-masked-property-component	1	non_porte	13	0.46	37.0	0.4	244	319	541
13	23	managed-object-player-masked-property-component	1	non_porte	37	1.30	37.0	1.0	85	388	160
13	24	managed-object-player-masked-property-component	1	non_porte	37	1.30	37.0	1.0	126	510	221
13	25	managed-object-player-masked-property-component	1	non_porte	19	0.67	37.0	0.5	252	505	236622
13	26	managed-object-player-masked-property-component	1	non_porte	48	1.69	37.0	1.3	706	706	553
13	27	managed-object-player-masked-property-component	1	non_porte	40	1.41	37.0	1.1	1418	917	782
