ti	i	composant	niveau	statut	annonces	pct_records_ti	plancher_bruit	exces_sur_plancher	temoin_vide	temoin_inconnu	temoin_occupe
13	24	managed-object-player-masked-property-component	1	non_porte	39	1.37	34.5	1.1	187	319	312
13	25	managed-object-player-masked-property-component	1	non_porte	26	0.91	34.5	0.8	139	345	144240
13	26	managed-object-player-masked-property-component	1	non_porte	142	4.97	34.5	4.1	329	398	586
13	27	managed-object-player-masked-property-component	1	non_porte	237	8.30	34.5	6.9	621	382	454
13	28	managed-object-player-masked-property-component	1	non_porte	12	0.42	34.5	0.3	86	311	1267
13	29	managed-object-player-masked-property-component	1	non_porte	14	0.49	34.5	0.4	3474	331	178
13	30	managed-object-player-masked-property-component	1	non_porte	26	0.91	34.5	0.8	124	268	1243
13	31	managed-object-player-masked-property-component	1	non_porte	25	0.88	34.5	0.7	115	326	324
13	32	managed-object-player-masked-property-component	1	non_porte	68	2.38	34.5	2.0	472	504	459
13	33	managed-object-player-masked-property-component	1	non_porte	31	1.09	34.5	0.9	141	468	1272
13	34	(hors grammaire)	-	hors_grammaire	29	1.02	34.5	0.8	250	362	482
13	35	(hors grammaire)	-	hors_grammaire	14	0.49	34.5	0.4	178	201	247
13	36	(hors grammaire)	-	hors_grammaire	119	4.17	34.5	3.4	340	403	387
13	37	(hors grammaire)	-	hors_grammaire	13	0.46	34.5	0.4	219	364	186
13	38	(hors grammaire)	-	hors_grammaire	14	0.49	34.5	0.4	210	265	191
13	39	(hors grammaire)	-	hors_grammaire	13	0.46	34.5	0.4	174	358	173
13	40	(hors grammaire)	-	hors_grammaire	31	1.09	34.5	0.9	274	692	300
13	41	(hors grammaire)	-	hors_grammaire	23	0.81	34.5	0.7	141	645	320
13	42	(hors grammaire)	-	hors_grammaire	36	1.26	34.5	1.0	184	278	574
13	43	(hors grammaire)	-	hors_grammaire	15	0.53	34.5	0.4	347	504	690
13	44	(hors grammaire)	-	hors_grammaire	19	0.67	34.5	0.6	162	272	210
13	45	(hors grammaire)	-	hors_grammaire	17	0.60	34.5	0.5	1622	243	255
13	46	(hors grammaire)	-	hors_grammaire	16	0.56	34.5	0.5	134	215	185
13	47	(hors grammaire)	-	hors_grammaire	22	0.77	34.5	0.6	832	312	338
13	48	(hors grammaire)	-	hors_grammaire	22	0.77	34.5	0.6	268	420	323
13	49	(hors grammaire)	-	hors_grammaire	29	1.02	34.5	0.8	152	347	341
13	50	(hors grammaire)	-	hors_grammaire	14	0.49	34.5	0.4	188	221	205
13	51	(hors grammaire)	-	hors_grammaire	10	0.35	34.5	0.3	145	198	159
13	52	(hors grammaire)	-	hors_grammaire	95	3.33	34.5	2.8	264	324	292
13	53	(hors grammaire)	-	hors_grammaire	51	1.79	34.5	1.5	279	460	421
13	54	(hors grammaire)	-	hors_grammaire	18	0.63	34.5	0.5	212	237	1849
13	55	(hors grammaire)	-	hors_grammaire	195	6.83	34.5	5.7	402	786	1022
13	56	(hors grammaire)	-	hors_grammaire	24	0.84	34.5	0.7	203	453	377
13	57	(hors grammaire)	-	hors_grammaire	74	2.59	34.5	2.1	174	741	1915
13	58	(hors grammaire)	-	hors_grammaire	84	2.94	34.5	2.4	422	441	531
13	59	(hors grammaire)	-	hors_grammaire	162	5.67	34.5	4.7	494	404	1608
13	60	(hors grammaire)	-	hors_grammaire	90	3.15	34.5	2.6	264	2452	1019
13	61	(hors grammaire)	-	hors_grammaire	21	0.74	34.5	0.6	897	312	227
13	62	(hors grammaire)	-	hors_grammaire	36	1.26	34.5	1.0	133	304	286
13	63	(hors grammaire)	-	hors_grammaire	22	0.77	34.5	0.6	215	272	158
47	0	managed-object-networked-splash-message-static-component	0	porte	74	1.06	18.0	4.1	654	1150	141370
47	1	managed-object-networked-splash-message-dynamic-component	1	porte	5410	77.65	18.0	300.6	322	572	115464
47	2	personal-ai-data-component	1	non_porte	38	0.55	18.0	2.1	330	456	1094
47	3	(hors grammaire)	-	hors_grammaire	29	0.42	18.0	1.6	149	426	354
47	4	(hors grammaire)	-	hors_grammaire	158	2.27	18.0	8.8	565	683	1707
47	5	(hors grammaire)	-	hors_grammaire	13	0.19	18.0	0.7	179	417	41773
47	6	(hors grammaire)	-	hors_grammaire	260	3.73	18.0	14.4	460	214	353
47	7	(hors grammaire)	-	hors_grammaire	15	0.22	18.0	0.8	126	377	265
47	8	(hors grammaire)	-	hors_grammaire	298	4.28	18.0	16.6	466	890	887
47	9	(hors grammaire)	-	hors_grammaire	14	0.20	18.0	0.8	144	580	720
47	10	(hors grammaire)	-	hors_grammaire	85	1.22	18.0	4.7	227	411	458
47	11	(hors grammaire)	-	hors_grammaire	20	0.29	18.0	1.1	194	278	229
47	12	(hors grammaire)	-	hors_grammaire	24	0.34	18.0	1.3	131	381	199
47	13	(hors grammaire)	-	hors_grammaire	13	0.19	18.0	0.7	1574	349	441
47	14	(hors grammaire)	-	hors_grammaire	10	0.14	18.0	0.6	113	199	372
47	15	(hors grammaire)	-	hors_grammaire	12	0.17	18.0	0.7	70	224	279
47	16	(hors grammaire)	-	hors_grammaire	31	0.44	18.0	1.7	310	611	795
47	17	(hors grammaire)	-	hors_grammaire	34	0.49	18.0	1.9	274	554	430
47	18	(hors grammaire)	-	hors_grammaire	18	0.26	18.0	1.0	232	312	6056
47	19	(hors grammaire)	-	hors_grammaire	25	0.36	18.0	1.4	245	206	269
47	20	(hors grammaire)	-	hors_grammaire	46	0.66	18.0	2.6	284	479	676
47	21	(hors grammaire)	-	hors_grammaire	14	0.20	18.0	0.8	217	299	76225
47	22	(hors grammaire)	-	hors_grammaire	16	0.23	18.0	0.9	267	141	330
47	23	(hors grammaire)	-	hors_grammaire	14	0.20	18.0	0.8	128	244	351
47	24	(hors grammaire)	-	hors_grammaire	11	0.16	18.0	0.6	187	319	312
47	25	(hors grammaire)	-	hors_grammaire	8	0.11	18.0	0.4	139	345	144240
47	26	(hors grammaire)	-	hors_grammaire	32	0.46	18.0	1.8	329	398	586
47	27	(hors grammaire)	-	hors_grammaire	18	0.26	18.0	1.0	621	382	454
47	28	(hors grammaire)	-	hors_grammaire	5	0.07	18.0	0.3	86	311	1267
47	29	(hors grammaire)	-	hors_grammaire	24	0.34	18.0	1.3	3474	331	178
47	30	(hors grammaire)	-	hors_grammaire	14	0.20	18.0	0.8	124	268	1243
47	31	(hors grammaire)	-	hors_grammaire	47	0.67	18.0	2.6	115	326	324
47	32	(hors grammaire)	-	hors_grammaire	13	0.19	18.0	0.7	472	504	459
47	33	(hors grammaire)	-	hors_grammaire	8	0.11	18.0	0.4	141	468	1272
47	34	(hors grammaire)	-	hors_grammaire	33	0.47	18.0	1.8	250	362	482
47	35	(hors grammaire)	-	hors_grammaire	13	0.19	18.0	0.7	178	201	247
47	36	(hors grammaire)	-	hors_grammaire	63	0.90	18.0	3.5	340	403	387
47	37	(hors grammaire)	-	hors_grammaire	15	0.22	18.0	0.8	219	364	186
47	38	(hors grammaire)	-	hors_grammaire	21	0.30	18.0	1.2	210	265	191
47	39	(hors grammaire)	-	hors_grammaire	38	0.55	18.0	2.1	174	358	173
47	40	(hors grammaire)	-	hors_grammaire	13	0.19	18.0	0.7	274	692	300
47	41	(hors grammaire)	-	hors_grammaire	8	0.11	18.0	0.4	141	645	320
47	42	(hors grammaire)	-	hors_grammaire	19	0.27	18.0	1.1	184	278	574
47	43	(hors grammaire)	-	hors_grammaire	19	0.27	18.0	1.1	347	504	690
47	44	(hors grammaire)	-	hors_grammaire	16	0.23	18.0	0.9	162	272	210
47	45	(hors grammaire)	-	hors_grammaire	12	0.17	18.0	0.7	1622	243	255
47	46	(hors grammaire)	-	hors_grammaire	14	0.20	18.0	0.8	134	215	185
47	47	(hors grammaire)	-	hors_grammaire	86	1.23	18.0	4.8	832	312	338
47	48	(hors grammaire)	-	hors_grammaire	57	0.82	18.0	3.2	268	420	323
47	49	(hors grammaire)	-	hors_grammaire	9	0.13	18.0	0.5	152	347	341
47	50	(hors grammaire)	-	hors_grammaire	10	0.14	18.0	0.6	188	221	205
47	51	(hors grammaire)	-	hors_grammaire	24	0.34	18.0	1.3	145	198	159
47	52	(hors grammaire)	-	hors_grammaire	50	0.72	18.0	2.8	264	324	292
