bande	i	composant	tag	chunk	paquet	bit_charge	slot	gen	bits_bruts_hex	pay_bits	payload
reelle	11	player-masked-property (i11)	0	4	2366	33	1545	1	007E810321E8592C	0	0	[non chaine]
reelle	11	player-masked-property (i11)	0	6	532	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	11	player-masked-property (i11)	1	10	480	1843	1520	2	1891EEA4CEAD027B	0	0	[non chaine]
reelle	11	player-masked-property (i11)	1	30	840	2168	1534	3	1947B00806A20109	0	0	[non chaine]
reelle	11	player-masked-property (i11)	2	10	1676	149	1546	1	2282B10203A62F49	0	0	[non chaine]
reelle	11	player-masked-property (i11)	6	28	864	855	1523	0	65D1382300164195	0	0	[non chaine]
reelle	11	player-masked-property (i11)	8	3	1518	366	1523	0	8000044786880D18	32	17528	[non chaine]
reelle	11	player-masked-property (i11)	8	15	1904	1834	1536	0	800003A0201BF560	32	14850	[non chaine]
reelle	11	player-masked-property (i11)	8	16	18	1573	1536	0	800003A146F210F4	32	14868	[non chaine]
reelle	11	player-masked-property (i11)	9	21	2180	156	1546	2	9731D880EAF224C4	32	1931315214	[non chaine]
reelle	11	player-masked-property (i11)	10	15	1498	2565	1536	0	A00003A0201BF3E0	1	0	[non chaine]
reelle	11	player-masked-property (i11)	10	15	1852	1872	1536	0	A00003A0201BF480	1	0	[non chaine]
reelle	11	player-masked-property (i11)	10	19	140	149	1547	3	ACC22F0C052602B9	1	1	[non chaine]
reelle	11	player-masked-property (i11)	11	16	256	383	1540	2	BE4C111925001559	4	14	[non chaine]
reelle	11	player-masked-property (i11)	12	15	328	1542	1536	0	C00003A0205BF3A0	4	0	[non chaine]
reelle	11	player-masked-property (i11)	12	15	782	1723	1536	0	C00003A145C213C0	4	0	[non chaine]
reelle	11	player-masked-property (i11)	12	15	1340	2465	1536	0	C00003A0201BED60	4	0	[non chaine]
reelle	11	player-masked-property (i11)	13	17	376	1089	1539	1	D320AC01F4178E7B	4	3	[non chaine]
reelle	11	player-masked-property (i11)	14	14	1964	1578	1536	0	E00003A144AA4001	4	0	[non chaine]
reelle	11	player-masked-property (i11)	15	10	1822	149	1539	3	FA80D8798030104C	4	10	[non chaine]
reelle	11	player-masked-property (i11)	15	13	386	1077	1522	3	F3A52E0132A216DF	4	3	[non chaine]
reelle	12	player-masked-property (i12)	0	23	538	577	1525	0	0A61D12B24001559	0	0	[CHAINE]
reelle	12	player-masked-property (i12)	0	5	234	33	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	12	player-masked-property (i12)	0	6	556	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	12	player-masked-property (i12)	1	6	1492	32	1540	2	1213A9A3C011304A	0	0	[non chaine]
reelle	12	player-masked-property (i12)	1	9	384	2050	1528	0	12841388F5C7982D	0	0	[non chaine]
reelle	12	player-masked-property (i12)	2	13	1528	218	1540	1	2367D11324001559	0	0	[non chaine]
reelle	12	player-masked-property (i12)	3	13	1664	1356	1542	3	3959BC1896032582	0	0	[non chaine]
reelle	12	player-masked-property (i12)	3	25	796	149	1546	3	34C4A80605A6396A	0	0	[non chaine]
reelle	12	player-masked-property (i12)	4	5	1130	149	1547	3	47033EAE07264E5A	0	0	[non chaine]
reelle	12	player-masked-property (i12)	5	20	418	149	1547	3	56C2380415264E7A	0	0	[non chaine]
reelle	12	player-masked-property (i12)	6	10	2026	149	1547	3	6181803010247769	0	0	[non chaine]
reelle	12	player-masked-property (i12)	6	11	426	601	1521	1	6911024001559064	0	0	[non chaine]
reelle	12	player-masked-property (i12)	6	13	2318	2410	1536	0	600003A143E22001	0	0	[non chaine]
reelle	12	player-masked-property (i12)	8	24	1074	149	1545	1	80C7A606C1898822	32	209346668	[non chaine]
reelle	12	player-masked-property (i12)	8	27	768	236	1547	1	8383B90C15A6676A	32	943427777	[non chaine]
reelle	12	player-masked-property (i12)	9	4	1466	972	1541	0	99550B6F97E00CD0	32	2505094905	[non chaine]
reelle	12	player-masked-property (i12)	9	24	1066	232	1546	0	93C6A484C70987F2	32	1013598284	[non chaine]
reelle	12	player-masked-property (i12)	10	5	1992	1313	1522	0	AC85B7CBF0066804	1	1	[non chaine]
reelle	12	player-masked-property (i12)	10	5	2106	149	1546	0	A7C4382802A63FAA	1	0	[non chaine]
reelle	12	player-masked-property (i12)	10	13	420	1392	1532	0	A885B7CBF006680E	1	1	[non chaine]
reelle	12	player-masked-property (i12)	12	27	834	149	1547	3	CE82B81E0B26661A	4	14	[non chaine]
reelle	13	player-masked-property (i13)	0	3	1644	250	1536	1	0000000006000000	0	0	[non chaine]
reelle	13	player-masked-property (i13)	0	3	1660	946	1536	1	0000000006000000	0	0	[non chaine]
reelle	13	player-masked-property (i13)	0	3	1662	293	1536	1	0000000006000000	0	0	[non chaine]
reelle	13	player-masked-property (i13)	2	14	1396	1572	1536	0	200003A144922001	0	0	[non chaine]
reelle	13	player-masked-property (i13)	2	21	566	149	1539	3	28428004C98DCA85	0	0	[non chaine]
reelle	13	player-masked-property (i13)	3	25	2286	199	1542	3	3128CEAED71A4065	0	0	[non chaine]
reelle	13	player-masked-property (i13)	4	5	368	2208	1520	3	4E9000420C679F9C	0	0	[non chaine]
reelle	13	player-masked-property (i13)	4	15	78	1735	1536	0	400003A1455A2001	0	0	[non chaine]
reelle	13	player-masked-property (i13)	4	15	474	1578	1536	0	400003A0205BF3C0	0	0	[non chaine]
reelle	13	player-masked-property (i13)	5	3	1962	149	1547	0	5B83390A04A640F9	0	0	[non chaine]
reelle	13	player-masked-property (i13)	5	19	1506	339	1536	0	53BFDC6FB1AF4482	0	0	[non chaine]
reelle	13	player-masked-property (i13)	5	28	2148	149	1537	3	55440031E1499950	0	0	[non chaine]
reelle	13	player-masked-property (i13)	6	15	1266	2280	1536	0	600003A0203BF3E0	0	0	[non chaine]
reelle	13	player-masked-property (i13)	6	15	1410	2165	1536	0	600003A0201AFFC0	0	0	[non chaine]
reelle	13	player-masked-property (i13)	6	22	1294	149	1545	2	6F8700038995A682	0	0	[non chaine]
reelle	13	player-masked-property (i13)	8	15	2070	1597	1536	0	800003A0201BF360	32	14850	[non chaine]
reelle	13	player-masked-property (i13)	8	16	632	1345	1536	0	800003A0201BEFA0	32	14850	[non chaine]
reelle	13	player-masked-property (i13)	9	13	1618	1601	1540	2	9469084800010A74	32	1183876224	[non chaine]
reelle	13	player-masked-property (i13)	9	14	1206	1189	1542	3	9D75427AAD6A2314	32	3612616618	[non chaine]
reelle	13	player-masked-property (i13)	9	18	424	1363	1541	3	933D180084333C4C	32	869367816	[non chaine]
reelle	13	player-masked-property (i13)	11	10	1830	149	1539	3	BF40D87980481D4C	4	15	[non chaine]
reelle	13	player-masked-property (i13)	11	27	202	1356	1538	2	BA93856FE348806F	4	10	[non chaine]
reelle	13	player-masked-property (i13)	14	28	870	818	1523	0	E691382300164195	4	6	[non chaine]
reelle	13	player-masked-property (i13)	15	17	2164	1598	1536	2	F9804176CF884836	4	9	[non chaine]
reelle	13	player-masked-property (i13)	15	17	2166	1667	1536	2	F9704176CF884836	4	9	[non chaine]
reelle	14	player-masked-property (i14)	0	5	252	33	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	14	player-masked-property (i14)	0	6	600	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	14	player-masked-property (i14)	0	10	38	149	1539	3	0F82B80A02A64F2A	0	0	[non chaine]
reelle	14	player-masked-property (i14)	1	7	1644	365	1539	3	13C258498000344C	0	0	[non chaine]
reelle	14	player-masked-property (i14)	1	29	298	900	1536	0	12B44E2900055641	0	0	[non chaine]
reelle	14	player-masked-property (i14)	2	14	1492	612	1545	1	2E86B9020D263709	0	0	[non chaine]
reelle	14	player-masked-property (i14)	2	22	614	1573	1534	0	25046002C83290CD	0	0	[non chaine]
reelle	14	player-masked-property (i14)	3	3	12	51	1521	1	307AC7E505181E04	0	0	[non chaine]
reelle	14	player-masked-property (i14)	3	3	82	51	1521	1	307AC7E505181E04	0	0	[non chaine]
reelle	14	player-masked-property (i14)	3	3	1186	51	1521	1	307AC7E505181E04	0	0	[non chaine]
reelle	14	player-masked-property (i14)	4	26	2078	2469	1536	0	400003A1593A13C0	0	0	[non chaine]
reelle	14	player-masked-property (i14)	4	26	2102	2241	1536	0	400003A0201BF240	0	0	[non chaine]
reelle	14	player-masked-property (i14)	6	24	1864	802	1540	0	6A2FC2E028667D8B	0	0	[non chaine]
reelle	14	player-masked-property (i14)	7	15	784	1186	1541	2	71DDE99A0A60D42D	24	1957529	[CHAINE]
reelle	14	player-masked-property (i14)	7	28	374	2177	1540	1	71EF40422400015F	24	2028548	[non chaine]
reelle	14	player-masked-property (i14)	9	22	400	149	1539	3	91033EAE0326711A	32	271837920	[non chaine]
reelle	14	player-masked-property (i14)	9	27	1390	628	1523	0	92800033DC89A112	32	671089469	[CHAINE]
reelle	14	player-masked-property (i14)	9	28	374	323	1540	1	99EF4042240003F9	32	2666791970	[non chaine]
reelle	14	player-masked-property (i14)	10	16	2288	1426	1536	0	A00003A148422001	1	0	[non chaine]
reelle	14	player-masked-property (i14)	10	17	164	1684	1536	0	A00003A0201BF260	1	0	[non chaine]
reelle	14	player-masked-property (i14)	10	17	440	1906	1536	0	A00003A0201AF8A0	1	0	[non chaine]
reelle	14	player-masked-property (i14)	11	4	712	741	1523	0	B53C002951AFDF08	4	5	[non chaine]
reelle	14	player-masked-property (i14)	11	4	1670	974	1524	0	B9143023B1D3BE48	4	9	[non chaine]
reelle	14	player-masked-property (i14)	11	6	284	305	1524	1	BA7C2CDF81140000	4	10	[non chaine]
reelle	14	player-masked-property (i14)	12	17	1028	3366	1536	0	C00003A0201B3800	4	0	[non chaine]
reelle	14	player-masked-property (i14)	12	17	1796	1331	1536	0	C00003A0203BF3E0	4	0	[non chaine]
reelle	14	player-masked-property (i14)	12	17	2324	2478	1536	0	C00003A0203BF7C0	4	0	[non chaine]
reelle	14	player-masked-property (i14)	14	18	814	3011	1536	0	E00003A0201B7FC0	4	0	[non chaine]
reelle	14	player-masked-property (i14)	14	18	1486	1263	1536	0	E00003A0205BF180	4	0	[non chaine]
reelle	14	player-masked-property (i14)	15	14	1326	232	1539	3	F882BDA01B261FF9	4	8	[non chaine]
reelle	16	player-masked-property (i16)	0	5	270	33	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	16	player-masked-property (i16)	0	5	314	566	1523	3	00019C7440C89567	0	0	[non chaine]
reelle	16	player-masked-property (i16)	0	6	888	95	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	16	player-masked-property (i16)	1	29	296	937	1536	0	12E57A0952271480	0	0	[non chaine]
reelle	16	player-masked-property (i16)	2	13	1004	1941	1536	0	200003A0201B8020	0	0	[non chaine]
reelle	16	player-masked-property (i16)	3	23	2126	1339	1546	2	31C6382EA5CED954	0	0	[non chaine]
reelle	16	player-masked-property (i16)	5	5	1886	149	1537	3	56C6A80010A64A2A	0	0	[non chaine]
reelle	16	player-masked-property (i16)	5	14	1276	427	1538	0	522DF0203942A78E	0	0	[non chaine]
reelle	16	player-masked-property (i16)	5	30	686	378	1538	0	522240207B4204E4	0	0	[non chaine]
reelle	16	player-masked-property (i16)	6	13	1698	149	1539	2	6EC3260609266229	0	0	[non chaine]
reelle	16	player-masked-property (i16)	6	28	866	923	1523	0	6611382201906570	0	0	[non chaine]
reelle	16	player-masked-property (i16)	7	9	544	427	1538	0	7424F0203A420181	24	4345602	[non chaine]
reelle	16	player-masked-property (i16)	7	12	36	427	1538	0	742F20207B420034	24	4387330	[non chaine]
reelle	16	player-masked-property (i16)	7	23	1206	672	1538	0	7426504065172A2D	24	4351236	[non chaine]
reelle	16	player-masked-property (i16)	8	11	732	149	1547	3	8901390C12A632F9	32	2417201345	[non chaine]
reelle	16	player-masked-property (i16)	8	20	302	1851	1536	0	800003A0201BF464	32	14850	[non chaine]
reelle	16	player-masked-property (i16)	9	7	82	882	1542	3	9D750B808D884037	32	3612391432	[non chaine]
reelle	16	player-masked-property (i16)	9	17	512	637	1538	0	922E00207B420304	32	585105927	[non chaine]
reelle	16	player-masked-property (i16)	10	17	1034	703	1536	2	A0E3F759511DA400	1	0	[non chaine]
reelle	16	player-masked-property (i16)	12	3	898	202	1536	2	C0CBDC635100A500	4	0	[non chaine]
reelle	16	player-masked-property (i16)	12	20	890	2229	1536	0	C00003A0201BF540	4	0	[non chaine]
reelle	16	player-masked-property (i16)	12	24	1708	800	1539	3	CC835009287F15D9	4	12	[CHAINE]
reelle	16	player-masked-property (i16)	13	16	578	668	1536	2	DD4D0E74511B2201	4	13	[non chaine]
reelle	16	player-masked-property (i16)	13	22	132	789	1527	3	D44A28C0059066F8	4	4	[non chaine]
reelle	16	player-masked-property (i16)	14	16	834	958	1536	1	E93CE154511B2400	4	9	[non chaine]
reelle	16	player-masked-property (i16)	14	20	2378	1791	1536	0	E00003A0201BF240	4	0	[non chaine]
reelle	16	player-masked-property (i16)	15	6	392	752	1539	1	F35DCAB3A8831280	4	3	[non chaine]
reelle	17	player-masked-property (i17)	0	5	280	33	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	17	player-masked-property (i17)	0	6	914	33	1538	1	047E810321E8592C	0	0	[non chaine]
reelle	17	player-masked-property (i17)	0	8	666	896	1540	1	08A6A00A70885520	0	0	[non chaine]
reelle	17	player-masked-property (i17)	1	9	130	1180	1546	0	10C24001559063D7	0	0	[non chaine]
reelle	17	player-masked-property (i17)	1	9	154	1242	1546	1	10C24001559063B2	0	0	[non chaine]
reelle	17	player-masked-property (i17)	1	17	130	479	1539	1	1CA4001559065A9A	0	0	[non chaine]
reelle	17	player-masked-property (i17)	2	25	212	1290	1536	1	2FA2019066379F45	0	0	[CHAINE]
reelle	17	player-masked-property (i17)	2	25	214	3202	1540	0	2FA2019066389F49	0	0	[CHAINE]
reelle	17	player-masked-property (i17)	2	3	1468	1789	1536	0	2000BFE000589800	0	0	[non chaine]
reelle	17	player-masked-property (i17)	4	4	248	1386	1536	0	400003A0203AFFC0	0	0	[non chaine]
reelle	17	player-masked-property (i17)	6	11	708	149	1537	0	64453A0200A623D9	0	0	[non chaine]
reelle	17	player-masked-property (i17)	6	21	916	1941	1536	0	600003A14FFA4001	0	0	[non chaine]
reelle	17	player-masked-property (i17)	7	19	130	180	1547	3	7402AC0A10A60329	24	4205248	[non chaine]
reelle	17	player-masked-property (i17)	8	22	270	2418	1536	0	800003A0201BF240	32	14850	[non chaine]
reelle	17	player-masked-property (i17)	8	22	2118	1295	1536	0	800003A0201AFBE0	32	14850	[non chaine]
reelle	17	player-masked-property (i17)	8	22	2334	2015	1536	0	800003A0201AFBE0	32	14850	[non chaine]
reelle	17	player-masked-property (i17)	10	4	1160	1305	1536	0	A00003A0201BF3E0	1	0	[non chaine]
reelle	17	player-masked-property (i17)	10	12	2160	1524	1536	0	A00003A0201BF3E0	1	0	[non chaine]
reelle	17	player-masked-property (i17)	10	12	2300	1716	1536	0	A00003A141C213C0	1	0	[non chaine]
reelle	17	player-masked-property (i17)	11	19	160	149	1539	3	B80335920CA60229	4	8	[non chaine]
reelle	17	player-masked-property (i17)	11	25	1954	149	1539	3	BC05D98980302F4C	4	12	[non chaine]
reelle	17	player-masked-property (i17)	12	16	2056	1498	1535	0	CC8C00421959E8A4	4	12	[non chaine]
reelle	17	player-masked-property (i17)	12	25	1962	149	1539	3	CD04D98980480C4C	4	13	[non chaine]
reelle	17	player-masked-property (i17)	13	25	1970	149	1539	3	DDC159898064184C	4	13	[non chaine]
reelle	17	player-masked-property (i17)	14	4	2024	1995	1536	0	E00003A0201A2FA0	4	0	[non chaine]
reelle	17	player-masked-property (i17)	14	5	178	2265	1536	0	E00003A0203AFBE4	4	0	[non chaine]
reelle	17	player-masked-property (i17)	15	7	2226	149	1538	1	F2833F7E03A66499	4	2	[non chaine]
reelle	18	player-masked-property (i18)	0	5	290	278	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	18	player-masked-property (i18)	0	5	1102	1547	1536	0	000003A0203BF000	0	0	[non chaine]
reelle	18	player-masked-property (i18)	0	7	1174	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	18	player-masked-property (i18)	1	16	2012	443	1538	3	1E59E446E9400455	0	0	[non chaine]
reelle	18	player-masked-property (i18)	2	23	2156	2022	1536	0	200003A0203AF800	0	0	[non chaine]
reelle	18	player-masked-property (i18)	2	24	478	1476	1536	0	200003A0201BF3E0	0	0	[non chaine]
reelle	18	player-masked-property (i18)	3	7	1746	1591	1523	2	32003E2915D18008	0	0	[non chaine]
reelle	18	player-masked-property (i18)	4	2	1598	1969	1540	1	4A2A00007003FE98	0	0	[non chaine]
reelle	18	player-masked-property (i18)	4	7	2236	149	1536	2	4E43BF7E1EA663D9	0	0	[non chaine]
reelle	18	player-masked-property (i18)	4	17	1022	1132	1526	0	449000420C647999	0	0	[non chaine]
reelle	18	player-masked-property (i18)	5	24	1970	288	1539	3	5682B1021F2639F9	0	0	[non chaine]
reelle	18	player-masked-property (i18)	5	27	46	149	1537	0	5506B820C0699BF2	0	0	[non chaine]
reelle	18	player-masked-property (i18)	6	5	1882	2342	1536	0	600003A0201BF3E0	0	0	[non chaine]
reelle	18	player-masked-property (i18)	6	28	1202	1615	1536	0	600003A0201B7120	0	0	[non chaine]
reelle	18	player-masked-property (i18)	6	28	1446	2587	1536	0	600003A0201A4FC0	0	0	[non chaine]
reelle	18	player-masked-property (i18)	8	27	70	995	1542	3	8E210900002CAB6A	32	3792736256	[non chaine]
reelle	18	player-masked-property (i18)	12	6	600	2833	1536	0	C00003A136C23001	4	0	[non chaine]
reelle	18	player-masked-property (i18)	12	6	636	2675	1536	0	C00003A0201AE800	4	0	[non chaine]
reelle	18	player-masked-property (i18)	12	6	864	2067	1536	0	C00003A1373A13C0	4	0	[non chaine]
reelle	18	player-masked-property (i18)	15	10	1760	149	1539	3	F2C2D8798064304C	4	2	[non chaine]
reelle	18	player-masked-property (i18)	15	11	878	2025	1534	3	FDB3CFC29000420C	4	13	[non chaine]
reelle	19	player-masked-property (i19)	0	5	302	33	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	19	player-masked-property (i19)	0	7	1182	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	19	player-masked-property (i19)	0	12	900	1420	1536	0	000003A0201BF540	0	0	[non chaine]
reelle	19	player-masked-property (i19)	2	11	2324	1536	1536	0	200003A13FC23042	0	0	[non chaine]
reelle	19	player-masked-property (i19)	4	3	1940	149	1547	3	4000B9861AA64189	0	0	[non chaine]
reelle	19	player-masked-property (i19)	4	6	1884	2374	1536	0	400003A0205AEFC0	0	0	[non chaine]
reelle	19	player-masked-property (i19)	4	6	2208	1210	1536	0	400003A0201BF3E0	0	0	[non chaine]
reelle	19	player-masked-property (i19)	5	5	1592	548	1545	3	5D0807773D03A83B	0	0	[non chaine]
reelle	19	player-masked-property (i19)	5	30	120	1057	1523	0	53E5FE30289E5200	0	0	[non chaine]
reelle	19	player-masked-property (i19)	6	28	872	814	1523	0	66D1382201906573	0	0	[non chaine]
reelle	19	player-masked-property (i19)	7	5	314	149	1539	3	7044B80C03A66E49	24	281472	[non chaine]
reelle	19	player-masked-property (i19)	7	15	952	1359	1546	1	7BEB49E66EBE8A74	24	12498078	[non chaine]
reelle	19	player-masked-property (i19)	8	17	1610	349	1540	0	8FAC2A236480022B	32	4207059510	[non chaine]
reelle	19	player-masked-property (i19)	8	17	2400	149	1547	3	8E43B2100BA5F809	32	3829080320	[non chaine]
reelle	19	player-masked-property (i19)	8	23	1158	149	1547	0	8B44BD0007A5F669	32	3024867328	[non chaine]
reelle	19	player-masked-property (i19)	9	6	368	892	1523	0	900048C3EFCFC191	32	298046	[non chaine]
reelle	19	player-masked-property (i19)	10	7	674	1797	1536	0	A00003A0201BF600	1	0	[non chaine]
reelle	19	player-masked-property (i19)	10	25	120	1589	1536	0	A00003A0201BF080	1	0	[non chaine]
reelle	19	player-masked-property (i19)	10	25	804	2163	1536	0	A00003A0201A5B80	1	0	[non chaine]
reelle	19	player-masked-property (i19)	13	10	714	876	1535	3	DD7ED10FA3001641	4	13	[non chaine]
reelle	19	player-masked-property (i19)	13	14	2310	149	1538	1	DC060006A98CC286	4	12	[non chaine]
reelle	19	player-masked-property (i19)	14	18	132	149	1539	1	EA05BF7E1EA5F819	4	10	[non chaine]
reelle	19	player-masked-property (i19)	14	18	2210	616	1534	2	E4581120A2019064	4	4	[non chaine]
reelle	19	player-masked-property (i19)	15	7	372	1349	1524	3	F8509227A3001086	4	8	[non chaine]
reelle	19	player-masked-property (i19)	15	18	82	149	1547	3	F8C43F421CA5F929	4	8	[non chaine]
reelle	19	player-masked-property (i19)	15	18	102	149	1539	3	FA44BF5E13881ED0	4	10	[non chaine]
reelle	20	player-masked-property (i20)	0	5	312	33	1542	1	0C291833A5A8592C	0	0	[non chaine]
reelle	20	player-masked-property (i20)	0	7	1190	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	20	player-masked-property (i20)	0	12	1536	1146	1536	2	0824001083199465	0	0	[non chaine]
reelle	20	player-masked-property (i20)	1	5	2132	845	1524	3	15551106A4001559	0	0	[non chaine]
reelle	20	player-masked-property (i20)	2	23	2156	1527	1539	0	216B232283A55328	0	0	[non chaine]
reelle	20	player-masked-property (i20)	2	25	1308	1456	1536	0	200003A0201A7000	0	0	[non chaine]
reelle	20	player-masked-property (i20)	2	25	1824	1829	1536	0	200003A1576A4001	0	0	[non chaine]
reelle	20	player-masked-property (i20)	3	22	310	149	1536	1	30C7AA0801A670BA	0	0	[non chaine]
reelle	20	player-masked-property (i20)	4	7	2138	1728	1536	0	400003A0201BE860	0	0	[non chaine]
reelle	20	player-masked-property (i20)	4	8	808	1717	1536	0	400003A0205BF320	0	0	[non chaine]
reelle	20	player-masked-property (i20)	6	9	222	1530	1536	0	600003A13BA213C0	0	0	[non chaine]
reelle	20	player-masked-property (i20)	6	18	1032	149	1538	1	6545AE001EA5F1C9	0	0	[non chaine]
reelle	20	player-masked-property (i20)	8	11	574	1561	1536	0	800003A0203BF7C0	32	14850	[non chaine]
reelle	20	player-masked-property (i20)	10	9	894	1961	1536	0	A00003A13C323001	1	0	[non chaine]
reelle	20	player-masked-property (i20)	10	10	608	1379	1536	0	A00003A13DAA4001	1	0	[non chaine]
reelle	20	player-masked-property (i20)	10	10	1120	1432	1536	0	A00003A0201AFFC0	1	0	[non chaine]
reelle	20	player-masked-property (i20)	11	6	1058	1965	1535	2	B20D880EFCF8205B	4	2	[non chaine]
reelle	20	player-masked-property (i20)	11	19	2114	149	1539	3	BA83BF8411264A8A	4	10	[non chaine]
reelle	20	player-masked-property (i20)	12	4	1968	1262	1540	2	CC7E7EBBD54D1052	4	12	[non chaine]
reelle	20	player-masked-property (i20)	12	18	608	179	1536	0	C0F33AC75C05498C	4	0	[non chaine]
reelle	20	player-masked-property (i20)	12	24	2246	179	1536	0	C601445F5DBE81ED	4	6	[non chaine]
reelle	20	player-masked-property (i20)	14	9	952	1645	1536	0	E00003A13C324001	4	0	[non chaine]
reelle	20	player-masked-property (i20)	14	9	1390	1596	1536	0	E00003A13C624001	4	0	[non chaine]
reelle	21	player-masked-property (i21)	0	1	1114	6951	1536	0	034020C0000060DC	0	0	[non chaine]
reelle	21	player-masked-property (i21)	0	7	1198	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	21	player-masked-property (i21)	1	12	1206	1616	1541	0	1021E201BE8C0816	0	0	[non chaine]
reelle	21	player-masked-property (i21)	1	21	462	620	1541	2	1DD60980A81A24B4	0	0	[non chaine]
reelle	21	player-masked-property (i21)	3	21	1160	13253	1546	1	3F89000420C6545A	0	0	[non chaine]
reelle	21	player-masked-property (i21)	3	21	1162	1335	1546	1	3F89000420C6545A	0	0	[non chaine]
reelle	21	player-masked-property (i21)	3	21	1164	1039	1546	1	3F89000420C6545A	0	0	[non chaine]
reelle	21	player-masked-property (i21)	4	9	2248	1793	1536	0	400003A0201BF3E0	0	0	[non chaine]
reelle	21	player-masked-property (i21)	4	10	774	1648	1536	0	400003A0201B2804	0	0	[non chaine]
reelle	21	player-masked-property (i21)	4	10	1482	2045	1536	0	400003A0201AFFC0	0	0	[non chaine]
reelle	21	player-masked-property (i21)	5	24	694	1475	1522	2	589000420C6424A2	0	0	[non chaine]
reelle	21	player-masked-property (i21)	6	7	1736	149	1537	1	6EC558498030114C	0	0	[non chaine]
reelle	21	player-masked-property (i21)	8	7	1408	1481	1540	3	894B8F5C70201BC7	32	2495149511	[non chaine]
reelle	21	player-masked-property (i21)	8	7	1720	149	1539	3	834458498000374C	32	876971160	[non chaine]
reelle	21	player-masked-property (i21)	8	7	1728	149	1537	2	82C4D84980183B4C	32	743277720	[non chaine]
reelle	21	player-masked-property (i21)	10	7	1686	149	1536	1	A8473F501B265DA9	1	1	[non chaine]
reelle	21	player-masked-property (i21)	10	8	146	2321	1536	0	A00003A139EA2001	1	0	[non chaine]
reelle	21	player-masked-property (i21)	10	8	396	1578	1536	0	A00003A13A322001	1	0	[non chaine]
reelle	21	player-masked-property (i21)	12	25	1458	1541	1536	0	C00003A0201BF224	4	0	[non chaine]
reelle	21	player-masked-property (i21)	12	25	1794	1336	1536	0	C00003A1575A13C0	4	0	[non chaine]
reelle	21	player-masked-property (i21)	14	7	2178	149	1537	3	E103BF5E0AA66869	4	1	[non chaine]
reelle	22	player-masked-property (i22)	0	4	2334	713	1542	2	09A1409620646002	0	0	[CHAINE]
reelle	22	player-masked-property (i22)	0	7	1206	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	22	player-masked-property (i22)	2	13	2224	861	1531	0	22748002AB20CB63	0	0	[non chaine]
reelle	22	player-masked-property (i22)	3	12	820	195	1538	0	3911224001559062	0	0	[non chaine]
reelle	22	player-masked-property (i22)	4	7	766	1696	1536	0	400003A0201BED60	0	0	[non chaine]
reelle	22	player-masked-property (i22)	4	25	310	1424	1536	0	400003A0201BF1E0	0	0	[non chaine]
reelle	22	player-masked-property (i22)	4	25	1310	406	1524	1	42C013C16744C28C	0	0	[non chaine]
reelle	22	player-masked-property (i22)	6	24	2166	2408	1536	0	600003A0201B5000	0	0	[non chaine]
reelle	22	player-masked-property (i22)	6	24	2196	1335	1536	0	600003A155F24001	0	0	[non chaine]
reelle	22	player-masked-property (i22)	7	26	110	137	1547	3	7F81600262209F57	24	16258560	[non chaine]
reelle	22	player-masked-property (i22)	7	27	812	149	1537	1	70C6389601A6663A	24	811913	[non chaine]
reelle	22	player-masked-property (i22)	8	27	702	149	1545	1	8CC5BC041126662A	32	3428565057	[non chaine]
reelle	22	player-masked-property (i22)	9	21	460	620	1541	2	9DD60480C81224B4	32	3714074636	[non chaine]
reelle	22	player-masked-property (i22)	9	27	1816	1744	1538	2	928800464A1A29BA	32	679478372	[non chaine]
reelle	22	player-masked-property (i22)	10	6	1540	2129	1536	0	A00003A137CA2001	1	0	[non chaine]
reelle	22	player-masked-property (i22)	10	6	1590	2030	1536	0	A00003A137CA3042	1	0	[non chaine]
reelle	22	player-masked-property (i22)	10	6	2068	1403	1536	0	A00003A0205A0020	1	0	[non chaine]
reelle	22	player-masked-property (i22)	11	5	1902	1102	1524	2	B58CF0A41D460021	4	5	[non chaine]
reelle	22	player-masked-property (i22)	11	17	636	2139	1523	1	BA886BB8D31A9204	4	10	[non chaine]
reelle	22	player-masked-property (i22)	11	23	764	547	1523	2	B7B00EA5F21133A7	4	7	[non chaine]
reelle	22	player-masked-property (i22)	12	12	2022	339	1523	2	C1FEBCE889D2000A	4	1	[non chaine]
reelle	22	player-masked-property (i22)	14	12	778	1515	1536	0	E00003A0201AF7C0	4	0	[non chaine]
reelle	23	player-masked-property (i23)	0	4	48	540	1539	0	01A801E739C0675C	0	0	[non chaine]
