mode parent/enfant : 1 processus par film, plafond 2 Gio, priorite basse
===== FILM 1/3 — 00761d27 =====
2026/08/27 20:30:26 INFO plafond memoire arme pour ce decodage outil=statnames-sweep souple_gib=2 dur_octets=2684354560
IDENTITE	00761d27	slots_nommes=8	enregistrements=12202	tronque=false
SWEEP	00761d27	16	2533274824363007	13	B	0
SWEEP	00761d27	18	2535457049724486	13	B	166
SWEEP	00761d27	20	2533274806055812	13	B	166
SWEEP	00761d27	22	2535440477705077	13	B	466
SWEEP	00761d27	24	2535409815680703	13	B	66
SWEEP	00761d27	10	2533274861670467	16	A	20441226
SWEEP	00761d27	10	2533274861670467	16	B	70
SWEEP	00761d27	10	2533274861670467	20	A	0
SWEEP	00761d27	12	2535444178793711	20	A	0
SWEEP	00761d27	14	2533274823110022	20	A	0
SWEEP	00761d27	16	2533274824363007	20	A	0
SWEEP	00761d27	22	2535440477705077	20	A	0
SWEEP	00761d27	24	2535409815680703	20	A	0
SWEEP	00761d27	10	2533274861670467	20	B	1
SWEEP	00761d27	12	2535444178793711	20	B	1
SWEEP	00761d27	14	2533274823110022	20	B	1
SWEEP	00761d27	16	2533274824363007	20	B	1
SWEEP	00761d27	22	2535440477705077	20	B	6
SWEEP	00761d27	24	2535409815680703	20	B	4
SWEEP	00761d27	10	2533274861670467	21	A	0
SWEEP	00761d27	12	2535444178793711	21	A	0
SWEEP	00761d27	14	2533274823110022	21	A	1
SWEEP	00761d27	16	2533274824363007	21	A	1
SWEEP	00761d27	18	2535457049724486	21	A	2
SWEEP	00761d27	20	2533274806055812	21	A	1
SWEEP	00761d27	22	2535440477705077	21	A	1
SWEEP	00761d27	24	2535409815680703	21	A	1
SWEEP	00761d27	10	2533274861670467	21	B	2
SWEEP	00761d27	12	2535444178793711	21	B	2
SWEEP	00761d27	14	2533274823110022	21	B	2
SWEEP	00761d27	16	2533274824363007	21	B	1
SWEEP	00761d27	18	2535457049724486	21	B	1
SWEEP	00761d27	20	2533274806055812	21	B	5
SWEEP	00761d27	22	2535440477705077	21	B	0
SWEEP	00761d27	24	2535409815680703	21	B	0
SWEEP	00761d27	10	2533274861670467	22	A	4
SWEEP	00761d27	12	2535444178793711	22	A	3
SWEEP	00761d27	14	2533274823110022	22	A	2
SWEEP	00761d27	16	2533274824363007	22	A	1
SWEEP	00761d27	18	2535457049724486	22	A	2
SWEEP	00761d27	20	2533274806055812	22	A	1
SWEEP	00761d27	22	2535440477705077	22	A	1
SWEEP	00761d27	24	2535409815680703	22	A	1
SWEEP	00761d27	10	2533274861670467	22	B	1
SWEEP	00761d27	12	2535444178793711	22	B	2
SWEEP	00761d27	14	2533274823110022	22	B	2
SWEEP	00761d27	16	2533274824363007	22	B	1
SWEEP	00761d27	18	2535457049724486	22	B	1
SWEEP	00761d27	20	2533274806055812	22	B	5
SWEEP	00761d27	22	2535440477705077	22	B	0
SWEEP	00761d27	24	2535409815680703	22	B	0
SWEEP	00761d27	10	2533274861670467	23	A	480
SWEEP	00761d27	12	2535444178793711	23	A	645
SWEEP	00761d27	14	2533274823110022	23	A	274
SWEEP	00761d27	16	2533274824363007	23	A	245
SWEEP	00761d27	18	2535457049724486	23	A	363
SWEEP	00761d27	20	2533274806055812	23	A	2050
SWEEP	00761d27	22	2535440477705077	23	A	319
SWEEP	00761d27	24	2535409815680703	23	A	121
SWEEP	00761d27	10	2533274861670467	23	B	1095
SWEEP	00761d27	12	2535444178793711	23	B	1058
SWEEP	00761d27	14	2533274823110022	23	B	396
SWEEP	00761d27	16	2533274824363007	23	B	245
SWEEP	00761d27	18	2535457049724486	23	B	607
SWEEP	00761d27	20	2533274806055812	23	B	2050
SWEEP	00761d27	22	2535440477705077	23	B	319
SWEEP	00761d27	24	2535409815680703	23	B	121
ISSUE 00761d27 : ok code=0 duree=472ms pic=0.01 Gio
===== FILM 2/3 — 9903b1c5 =====
2026/08/27 20:30:27 INFO plafond memoire arme pour ce decodage outil=statnames-sweep souple_gib=2 dur_octets=2684354560
IDENTITE	9903b1c5	slots_nommes=8	enregistrements=9269	tronque=false
JOUEUR	9903b1c5	10	2533274856189704
JOUEUR	9903b1c5	12	2533274871872700
JOUEUR	9903b1c5	14	2535406550405802
JOUEUR	9903b1c5	16	2535442884121915
JOUEUR	9903b1c5	18	2535469881017997
JOUEUR	9903b1c5	20	2535459452299850
JOUEUR	9903b1c5	22	2535444824518123
JOUEUR	9903b1c5	24	2533274823110022
SWEEP	9903b1c5	10	2533274856189704	0	A	4
SWEEP	9903b1c5	12	2533274871872700	0	A	1
SWEEP	9903b1c5	14	2535406550405802	0	A	1
SWEEP	9903b1c5	18	2535469881017997	0	A	4
SWEEP	9903b1c5	22	2535444824518123	0	A	1
SWEEP	9903b1c5	24	2533274823110022	0	A	5
SWEEP	9903b1c5	10	2533274856189704	0	B	0
