metaext	7344d24f	Strongholds:Arena	193	112	596	1273	40	1233	0	91	33230	594574	1275
forme_gen	1	1273
serieh	8	344295	66	0	0
serieh	8	345296	67	0	0
serieh	8	346297	68	0	0
serieh	8	347297	69	0	0
serieh	8	348298	70	0	0
serieh	8	349300	71	0	0
serieh	8	350302	72	0	0
serieh	8	351302	73	0	0
serieh	8	352303	74	0	0
serieh	8	353307	75	0	0
serieh	8	354305	76	0	0
serieh	8	355306	77	0	0
serieh	8	356307	79	0	0
serieh	8	357308	81	0	0
serieh	8	358309	83	0	0
serieh	8	359310	85	0	0
serieh	8	360309	87	0	0
serieh	8	361312	89	0	0
serieh	8	362313	90	0	0
serieh	8	363312	91	0	0
serieh	8	364314	92	0	0
serieh	8	367901	93	0	0
serieh	8	368901	94	0	0
serieh	8	369902	95	0	0
serieh	8	370904	96	0	0
serieh	8	371905	97	0	0
serieh	8	439732	98	0	0
serieh	8	440729	99	0	0
serieh	8	441732	100	0	0
serieh	8	442733	101	0	0
serieh	8	443734	102	0	0
serieh	8	444734	103	0	0
serieh	8	445736	104	0	0
serieh	8	450791	105	0	0
serieh	8	451792	106	0	0
serieh	8	452793	107	0	0
serieh	8	470183	108	0	0
serieh	8	471183	109	0	0
serieh	8	472184	110	0	0
serieh	8	473185	111	0	0
serieh	8	476472	112	0	0
serieh	8	477473	113	0	0
serieh	8	478474	114	0	0
serieh	8	479474	115	0	0
serieh	8	480469	116	0	0
serieh	8	481472	117	0	0
serieh	8	482473	118	0	0
serieh	8	515966	119	0	0
serieh	8	552136	120	0	0
serieh	8	553136	121	0	0
serieh	8	554137	122	0	0
serieh	8	555139	123	0	0
serieh	8	556139	124	0	0
serieh	8	557140	125	0	0
serieh	8	558142	126	0	0
